統一代號,股票名稱,產業別,B0_股價日期,B0_成交,B0_漲跌幅,B0_成交張數,B0_成交額(百萬),B0_PER,B0_5日均額(百萬),B0_量價狀態,B0_金額日變化率(%),B0_爆發倍數(X),今日上榜,△,法人持股,最新動態,5日ΔChange,20日ΔChange,60日ΔChange,120日ΔChange,外資持股比,B2_外資成交動態,B2_投信成交動態,B2_外資發行動態,B2_投信發行動態,B3_連買狀態,軋空評估,套牢評估,B4_融資減幅_當日,B4_融資減張_當日,B4_借券減幅_當日,B4_借券減張_當日,B4_融券增幅_當日,B4_融券增張_當日,B4_融資增幅_當日,B4_借券增幅_當日,B5_1000張_週動態,B5_1000張_最新週,B5_1000張_6周,B5_800張_週動態,B5_800張_最新週,B5_800張_6周,B5_600張_週動態,B5_600張_最新週,B5_600張_6周,B5_400張_週動態,B5_400張_最新週,B5_400張_6周,B6_總額(億),B6_收盤價,B6_成交均價,B7_董監持股%,B7_董監質押%,B7_持股近月增減%,B7_持股動態,B7_持股近半年增減%,B7_質押近月增減%,B7_質押動態,B8_主力連買動態,B8_斥資(億),B8_乖離率(%),B8_吃豆腐動態,B8_吃貨斥資(萬),B8_上榜期程,B8_集中度動態,B8_單日Δ,B8_5日Δ
2740,華軒,觀光餐旅,09/23,30.85,-0.96,1.0,0.04,,0.04,⏸️ 平量滯漲 (拋壓增大，高位見頂),-20.000000000000007,1.0,,,,,,,,,1.70,,,,,,,,,,,,,,,,🔄 持平,0.0,0.0,🔄 持平,-0.0,0.0,🔄 持平,-0.0,0.0,🔄 持平,-0.0,0.0,,,,25.8,85.0,0.0,🔄 持平,0.0,0.0,➖ 持平,,,,,,,,,
2743,山富,觀光餐旅,09/23,54.0,-0.55,31.0,1.7,14.7,2.64,⚖️ 溫和震盪整理,44.06779661016949,0.64,,,,,,,,,3.60,⚠️ 趨緩 (22.40%),,,,🌐 外資日連買(7)-⚡ 買盤點火 | 🌐 外資週連買(2)-🌱 週線發動,,,,,,,,,,,🔄 持平,0.0,0.0,🔄 持平,-0.0,0.0,🔄 持平,-0.0,0.0,🔄 持平,-0.0,0.0,,,,23.5,6.54,0.0,🔄 持平,0.0,0.0,➖ 持平,,,,,,,,,
2745,五福,觀光餐旅,09/23,84.9,0.71,89.0,7.52,8.63,5.5,⏸️ 平量滯漲 (拋壓增大，高位見頂),4.73537604456824,1.37,,,,,,,,,2.00,🔥 強延續 (30.50%),,,,🌐 外資週連買(2)-🌱 週線發動,,,,,,,,,,,🔄 持平,0.0,0.0,🔄 持平,-0.0,0.0,🔄 持平,-0.0,0.0,🔄 持平,-0.0,0.0,,,,22.8,0,0.0,🔄 持平,-0.30000114,0.0,➖ 持平,,,0.87,🎯 成本保衛戰 (極佳吃豆腐點),412.0,🔥5日 🔥10日 ,🚀 籌碼急凍 (強勢吸籌),5.71,6.71
2751,王座,觀光餐旅,09/23,54.4,-0.18,4.0,0.22,10.8,0.13,⚠️ 放量滯漲 (拋壓增大，即將見頂反轉),0.0,1.69,,,,,,,,,0.50,,,,,,,⚠️ 初危,,,,,,,,,🔄 持平,0.0,-0.04,🔄 持平,-0.0,-0.04,🔄 持平,-0.0,-0.04,🔄 持平,-0.0,-0.04,,,,60.6,0,0.0,🔄 持平,-0.5,0.0,➖ 持平,,,,,,,,,
2752,豆府,觀光餐旅,09/23,178.5,-0.28,14.0,2.41,11.0,1.63,⚠️ 放量滯漲 (拋壓增大，即將見頂反轉),86.82170542635659,1.48,,,,,,,,,1.50,⚪ 觀望 (無資料),,⚪ 觀望 (無資料),,,,,,,,,,,,,🔄 持平,0.0,-0.11,🔄 持平,-0.0,-0.11,🔄 持平,-0.0,-0.11,🔄 持平,-0.0,-0.11,,,,23.0,0,0.0,🔄 持平,0.0,0.0,➖ 持平,,,,,,,,,
2754,亞洲藏壽司,觀光餐旅,09/23,68.6,0.0,21.0,1.46,15.6,1.84,⏸️ 平量滯漲 (拋壓增大，高位見頂),-44.48669201520913,0.79,,,,,,,,,67.90,,,,,,,,-1.99,,,,,,,,🔄 持平,0.0,0.0,🔄 持平,-0.0,0.0,🔄 持平,-0.0,0.0,↗️ 微增,0.03,0.049999997,,,,66.5,0,0.0,🔄 持平,-0.099998474,0.0,➖ 持平,,,,,,,,,
2755,揚秦,觀光餐旅,09/23,99.5,0.0,12.0,1.19,17.4,1.89,⚖️ 溫和震盪整理,-43.60189573459715,0.63,,,,,,,,,0.80,,,,,🌐 外資週連買(2)-🌱 週線發動,,,,,-1.94,,,,,,↘️ 微減,-0.1,-1.0,↘️ 微減,-0.1,-1.0,↘️ 微減,-0.1,0.29,↘️ 微減,-0.11,2.85,,,,21.6,1.54,-5.1000004,🚨 減/大減,-0.39999962,0.0,➖ 持平,,,,,,,,,
2756,聯發國際,觀光餐旅,09/23,62.9,0.64,27.0,1.65,14.8,0.89,⚠️ 放量滯漲 (拋壓增大，即將見頂反轉),223.52941176470586,1.85,,,,,,,,,1.20,,,,,,,,,,,,,,,,🔄 持平,0.0,0.0,🔄 持平,-0.0,0.0,🔄 持平,-0.0,0.0,↘️ 微減,-0.43,-0.44,,,,28.8,0,0.0,🔄 持平,-0.10000038,0.0,➖ 持平,,,,,,,,,
2916,滿心,居家生活,09/23,40.35,0.12,39.0,1.58,10.4,0.88,⚠️ 放量滯漲 (拋壓增大，即將見頂反轉),113.51351351351352,1.8,,,,,,,,,22.00,⚪ 觀望 (無資料),,,,,,,,,,,,,,,🔄 持平,0.0,0.01,🔄 持平,-0.0,0.01,🔄 持平,-0.0,0.01,🔄 持平,-0.0,0.01,,,,35.7,10.4,0.0,🔄 持平,0.10000229,0.0,➖ 持平,,,,,,,,,
2924,宏太-KY,居家生活,09/23,19.05,0.26,1.0,0.02,,0.05,⚖️ 溫和震盪整理,-86.66666666666667,0.4,,,,,,,,,66.80,,,,,,,,,,,,,,,,🔄 持平,0.0,0.0,🔄 持平,-0.0,0.0,🔄 持平,-0.0,0.0,↘️ 微減,-0.03,-0.06,,,,66.7,0,0.0,🔄 持平,0.0,0.0,➖ 持平,,,,,,,,,
2926,誠品生活,文化創意業,09/23,30.1,0.33,3.0,0.08,47.8,0.21,⚖️ 溫和震盪整理,-68.0,0.38,,,,,,,,,1.20,⚠️ 趨緩 (38.00%),,,,🌐 外資日連買(2)-🆕 試單觀察 | 🌐 外資週連買(2)-🌱 週線發動,🔼 進駐,,,,,,,,,,↗️ 微增,0.02,0.16,↗️ 微增,0.02,0.16,↗️ 微增,0.02,0.16,↗️ 微增,0.02,0.099999994,,,,51.8,45.8,0.0,🔄 持平,0.0,0.0,➖ 持平,,,,,,,,,
2941,米斯特,居家生活,09/23,31.45,-0.47,1.0,0.03,13.4,0.09,⚖️ 溫和震盪整理,-50.0,0.33,,,,,,,,,0.50,,,,,,,,,,,,,,,,🔄 持平,0.0,0.0,🔄 持平,-0.0,0.0,🔄 持平,-0.0,0.0,🔄 持平,-0.0,0.0,,,,26.0,0,0.0,🔄 持平,0.10000038,0.0,➖ 持平,,,,,,,,,
2947,振宇五金,居家生活,09/23,60.4,-0.17,3.0,0.21,20.0,0.26,⏸️ 平量滯漲 (拋壓增大，高位見頂),2000.0,0.81,,,,,,,,,0.10,,,,,,,,,,,,,,,,🔄 持平,0.0,-0.52,🔄 持平,-0.0,-0.52,🔄 持平,-0.0,-0.52,↗️ 微增,0.03,-0.5,,,,28.0,0,-2.7999992,🚨 減/大減,0.0,0.0,➖ 持平,,,,,,,,,
2948,寶陞,居家生活,09/23,37.15,1.36,13.0,0.48,17.1,0.24,⚠️ 放量滯漲 (拋壓增大，即將見頂反轉),0.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,↗️ 微增,0.01,0.06999993,↗️ 微增,0.01,0.059999943,↗️ 微增,0.01,-0.060000062,↗️ 微增,0.02,0.030000009,,,,48.8,13.2,1.5999985,🔥 大增,0.0,1.5,⚠️ 大增,,,,,,,,,
3066,李洲,光電業,09/23,27.25,-2.85,1477.0,41.4,4.54,113.02,📉 縮量小跌 (主力洗盤止跌，擇機進場),-4.166666666666674,0.37,,,,,,,,,5.80,⚪ 觀望 (無資料),,🚨 轉賣反轉 (-0.11%),,,,,,,,,,,-1.33,,↗️ 微增,0.22,1.2600001,↗️ 微增,0.22,0.10999999,📈 小增,0.99,0.060000017,📈 小增,0.97,0.76,,,,25.3,19.7,0.0,🔄 持平,0.0,0.0,➖ 持平,,,2.15,🚀 脫離成本區,1858.0,,➡️ 橫盤震盪,-8.21,-1.73
3067,全域,居家生活,09/23,16.55,0.0,1.0,0.02,552.0,0.06,⚖️ 溫和震盪整理,-91.66666666666666,0.33,,,,,,,,,0.00,,,,,,,,,,,,,,,,🔄 持平,0.0,-0.01,🔄 持平,-0.0,-0.01,🔄 持平,-0.0,-0.01,🔄 持平,-0.0,-0.01,,,,58.2,0,0.0,🔄 持平,0.0,0.0,➖ 持平,,,,,,,,,
3071,協禧,電腦及週邊設備業,09/23,23.05,0.0,97.0,2.24,39.7,3.23,⚖️ 溫和震盪整理,-63.987138263665585,0.69,,,,,,,,,4.00,,,,,,,,,,,,,,,,↘️ 微減,-0.08,1.03,↘️ 微減,-0.08,0.17,↘️ 微減,-0.08,0.17,↘️ 微減,-0.07,-0.23,,,,37.6,0,0.0,🔄 持平,0.0,0.0,➖ 持平,,,,,,,,,
3073,天方能源,綠能環保,09/23,20.3,0.0,30.0,0.62,,0.93,⚖️ 溫和震盪整理,-38.0,0.67,,,,,,,,,1.40,,,,,,,,,,0.0,,,,,,↗️ 微增,0.04,0.22,↗️ 微增,0.04,0.22,↗️ 微增,0.05,0.23,↗️ 微增,0.05,1.5,,,,9.79,0,0.0,🔄 持平,-0.90999985,0.0,➖ 持平,,,,,,,,,
3078,僑威,電子零組件業,09/23,45.2,-0.99,487.0,22.0,12.5,30.98,⏸️ 平量滯漲 (拋壓增大，高位見頂),-23.076923076923084,0.71,,,,,,,,,12.30,⚪ 觀望 (無資料),🚨 劇烈倒貨 (-9.69%),⚪ 觀望 (無資料),🚨 轉賣反轉 (-0.02%),🌐 外資週連買(2)-🌱 週線發動 | 🏦 投信週連買(6)-🚀 趨勢加溫,,,,,,-3.0,,,,,↗️ 微增,0.03,0.26,↘️ 微減,-0.37,-0.58000004,↘️ 微減,-0.06,-0.62,↗️ 微增,0.42,-0.44000006,,,,11.9,0,0.0,🔄 持平,0.0,0.0,➖ 持平,🔥 連 2 買,0.13,0.4,🎯 成本保衛戰 (極佳吃豆腐點),1939.0,🔥10日 ,➡️ 橫盤震盪,9.03,-1.65
3081,聯亞,通信網路業,09/23,2680.0,-5.13,4647.0,12422.0,253.0,9708.0,🕳️ 平量大跌 (一致看空無承接，加速下跌),82.73021476904971,1.28,,,,,,,,,18.50,,🚨 劇烈倒貨 (-6.63%),⚪ 觀望 (無資料),🚨 轉賣反轉 (-0.30%),🏦 投信週連買(2)-🌱 週線發動,,,,,,,,,,7.59,🚨 劇減,-3.2,-2.5899997,⚠️ 大減,-1.39,0.87,⚠️ 大減,-1.13,1.5299999,🚨 劇減,-2.01,0.32999998,,,,8.46,35.2,0.010000229,↗️ 微增,0.010000229,0.0,➖ 持平,,,-9.0,🩸 主力套牢中 (防守失敗),219109.0,,➡️ 橫盤震盪,0.89,-0.5
3083,網龍,文化創意業,09/23,22.85,-0.65,19.0,0.42,31.3,1.07,⚖️ 溫和震盪整理,-79.71014492753623,0.39,,,,,,,,,1.40,📉 調節洗盤 (-15.50%),,,,🌐 外資週連買(2)-🌱 週線發動,,,,,,,,,,,🔄 持平,0.0,0.0,🔄 持平,-0.0,0.0,🔄 持平,-0.0,0.0,↘️ 微減,-0.03,0.39000002,,,,54.1,0,0.0,🔄 持平,0.0,0.0,➖ 持平,,,,,,,,,
3085,新零售,數位雲端,09/23,11.45,-1.29,9.0,0.1,,0.05,⚠️ 放量滯漲 (拋壓增大，即將見頂反轉),900.0,2.0,,,,,,,,,5.70,,,,,,,,,,,,,,,,🔄 持平,0.0,0.0,🔄 持平,-0.0,0.0,🔄 持平,-0.0,0.0,🔄 持平,-0.0,0.0,,,,36.9,0,0.0,🔄 持平,0.0,0.0,➖ 持平,,,,,,,,,
3086,華義*,文化創意業,09/23,28.55,-0.52,50.0,1.42,,1.84,⏸️ 平量滯漲 (拋壓增大，高位見頂),-41.32231404958679,0.77,,,,,,,,,40.20,⚪ 觀望 (無資料),,,,,,,,,,,,,,,↘️ 微減,-0.01,-0.059999995,↘️ 微減,-0.01,-0.059999995,↘️ 微減,-0.01,-0.059999995,↘️ 微減,-0.01,-0.06999999,,,,51.1,0,0.0,🔄 持平,0.0,0.0,➖ 持平,,,,,,,,,
3088,艾訊,電腦及週邊設備業,09/23,127.0,-0.78,347.0,44.0,16.0,72.14,⚖️ 溫和震盪整理,-43.07891332470892,0.61,,,,,,,,,18.50,📉 調節洗盤 (-5.13%),,🚨 轉賣反轉 (-0.02%),,🌐 外資週連買(2)-🌱 週線發動,,,,-30.0,-2.56,-28.0,,,,,🔥 大增,1.15,-1.69,🔥 大增,1.13,-1.7699999,↗️ 微增,0.48,-1.7699999,↗️ 微增,0.43,-1.61,,,,29.8,0,0.0,🔄 持平,-0.40000153,0.0,➖ 持平,🔥 連 1 買,0.39,0.63,🎯 成本保衛戰 (極佳吃豆腐點),2399.0,,➡️ 橫盤震盪,-14.97,-3.03
3093,港建*,其他電子業,09/23,44.55,-1.66,139.0,6.23,45.5,6.37,🥀 平量價縮 (下跌中繼，弱反彈信號),56.14035087719298,0.98,,,,,,,,,69.40,🔥 強延續 (36.00%),,,,🌐 外資日連買(6)-⚡ 買盤點火 | 🌐 外資週連買(3)-🌱 週線發動,,,,,,,,,,,↘️ 微減,-0.01,0.17,📈 小增,0.54,0.16000004,↘️ 微減,-0.01,0.14,↘️ 微減,-0.03,0.19000001,,,,68.0,0,0.0,🔄 持平,0.0,0.0,➖ 持平,,,-2.75,🩸 主力套牢中 (防守失敗),576.0,,➡️ 橫盤震盪,-16.17,-2.54
3095,及成,通信網路業,09/23,33.25,0.0,13.0,0.44,13.7,0.48,⏸️ 平量滯漲 (拋壓增大，高位見頂),-27.86885245901639,0.92,,,,,,,,,3.60,,,,,🌐 外資日連買(2)-🆕 試單觀察,,,,,,,,,,,🔄 持平,0.0,27.4,🔄 持平,-0.0,24.5,🔄 持平,-0.0,24.5,🔄 持平,-0.0,21.3,,,,39.4,0,28.900002,🔥 大增,27.800001,0.0,➖ 持平,,,,,,,,,
3105,穩懋,半導體業,09/23,497.0,-0.8,27447.0,13650.0,58.4,17434.0,⏸️ 平量滯漲 (拋壓增大，高位見頂),-20.04451733833177,0.78,,,,,,,,,32.60,,📉 調節洗盤 (-0.03%),🚨 轉賣反轉 (-0.93%),🔄 今日量縮持平,🏦 投信週連買(8)-🚀 趨勢加溫,,,,-230.0,,307.0,,,,,🔥 大增,1.0,1.9000001,📈 小增,0.78,1.0,📈 小增,0.5,1.4699996,🔥 大增,1.06,2.3999996,,,,5.38,21.9,0.0,🔄 持平,0.0,0.0,➖ 持平,,,7.62,🔥 主力已拉開獲利 (追高風險),252982.0,,➡️ 橫盤震盪,-28.45,-2.22
3114,好德,電子零組件業,09/23,31.15,-2.35,171.0,5.43,9.92,5.46,🥀 平量價縮 (下跌中繼，弱反彈信號),1.495327102803734,0.99,,,,,,,,,1.70,⚪ 觀望 (無資料),,⚪ 觀望 (無資料),,,,,,,,,,,,,↗️ 微增,0.02,0.22,↗️ 微增,0.02,0.21,↗️ 微增,0.02,-0.78000003,📈 小增,0.66,-0.78999996,,,,19.0,0,0.0,🔄 持平,0.0,0.0,➖ 持平,,,1.08,🎯 成本保衛戰 (極佳吃豆腐點),938.0,,,,
3115,富榮綱,電子零組件業,09/23,8.02,-2.91,33.0,0.26,,0.18,🥀 平量價縮 (下跌中繼，弱反彈信號),2500.0,1.44,,,,,,,,,1.80,,,,,,,,,,,,,,,,🔄 持平,0.0,0.0,🔄 持平,-0.0,0.0,🔄 持平,-0.0,0.0,🔄 持平,-0.0,0.0,,,,70.3,0,0.0,🔄 持平,0.0,0.0,➖ 持平,,,,,,,,,
3122,笙泉,半導體業,09/23,24.25,1.68,104.0,2.47,,1.27,⚖️ 溫和震盪整理,80.29197080291969,1.94,,,,,,,,,1.50,,,,,,,,,,,,,,,,🔄 持平,0.0,-0.08,🔄 持平,-0.0,-0.08,🔄 持平,-0.0,-0.32999998,🔄 持平,-0.0,-0.3,,,,5.16,0,0.0,🔄 持平,-6.74,0.0,➖ 持平,,,,,,,,,
3128,昇銳,光電業,09/23,20.25,-0.98,40.0,0.81,17.8,2.37,⚖️ 溫和震盪整理,-73.78640776699028,0.34,,,,,,,,,1.00,,,,,,,,,,,,,,,,↗️ 微增,0.01,-0.03,↗️ 微增,0.01,-0.06,↗️ 微增,0.07,0.030000001,↗️ 微增,0.08,0.20000005,,,,4.06,0,0.0,🔄 持平,0.0,0.0,➖ 持平,,,,,,,,,
3131,弘塑,半導體業,09/23,2365.0,-1.87,259.0,620.0,41.3,730.4,🥀 平量價縮 (下跌中繼，弱反彈信號),-14.482758620689651,0.85,,,,,,,,,33.60,,⚪ 觀望 (無資料),⚪ 觀望 (無資料),⚪ 觀望 (無資料),,,🚨 高危,,,,,,,2.79,8.19,↘️ 微減,-0.06,-4.35,↘️ 微減,-0.2,-4.54,↘️ 微減,-0.21,-2.4399998,↘️ 微減,-0.39,-2.5,,,,24.7,0,0.0,🔄 持平,5.5,0.0,➖ 持平,,,-1.72,🎯 成本保衛戰 (極佳吃豆腐點),78407.0,,➡️ 橫盤震盪,-5.46,-2.99
3141,晶宏,半導體業,09/23,86.4,-3.14,2527.0,221.0,28.3,377.4,📉 縮量小跌 (主力洗盤止跌，擇機進場),-39.28571428571429,0.59,,,,,,,,,20.30,,,,,🌐 外資日連買(2)-🆕 試單觀察,,,,-206.0,,,-6.17,-23.0,,2.89,🚨 劇減,-2.08,11.61,📉 小減,-0.89,11.55,📉 小減,-0.86,11.459999,🚨 劇減,-2.1,9.66,,,,2.25,29.4,0.0,🔄 持平,0.0,0.0,➖ 持平,,,-9.72,🩸 主力套牢中 (防守失敗),6054.0,,➡️ 橫盤震盪,-7.91,-0.7
3147,大綜,資訊服務業,09/23,234.5,1.08,245.0,57.1,14.6,148.02,⚖️ 溫和震盪整理,-59.78873239436619,0.39,,,,,,,,,9.20,⚪ 觀望 (無資料),,🔥 持續加碼 (0.17%),,🌐 外資日連買(2)-🆕 試單觀察,,,,,,,,,,,🚨 劇減,-2.35,-2.83,↘️ 微減,-0.13,-2.6800003,↘️ 微減,-0.19,-1.12,⚠️ 大減,-1.19,-1.1200001,,,,23.2,17.8,0.0,🔄 持平,-0.099998474,0.0,➖ 持平,,,1.9,🎯 成本保衛戰 (極佳吃豆腐點),5682.0,,➡️ 橫盤震盪,7.24,0.79
3152,璟德,通信網路業,09/23,220.5,-0.23,51.0,11.4,37.4,14.52,⏸️ 平量滯漲 (拋壓增大，高位見頂),-14.925373134328357,0.79,,,,,,,,,38.40,,,,,,,,,,,,,,,,🔄 持平,0.0,0.04,🔄 持平,-0.0,0.04,🔄 持平,-0.0,-1.5,🔄 持平,-0.0,-1.51,,,,21.6,0,0.0,🔄 持平,0.0,0.0,➖ 持平,,,-3.85,🩸 主力套牢中 (防守失敗),966.0,🔥5日 🔥10日 ,↗️ 溫和吃貨,9.16,3.1
3158,嘉實,資訊服務業,09/23,85.5,-0.12,5.0,0.43,11.8,0.93,⚖️ 溫和震盪整理,-37.68115942028986,0.46,,,,,,,,,1.40,,,,,,,,,,,,,,,,🔄 持平,0.0,0.02,🔄 持平,-0.0,0.02,↘️ 微減,-0.01,0.01,↘️ 微減,-0.01,-1.3100001,,,,11.9,0,0.0,🔄 持平,-0.10000038,0.0,➖ 持平,,,,,,,,,
3162,精確,電機機械,09/23,74.7,-0.53,491.0,36.7,120.0,94.48,⚖️ 溫和震盪整理,-63.00403225806451,0.39,,,,,,,,,49.10,,,⚪ 觀望 (無資料),,,,,,72.0,,27.0,,,,,↗️ 微增,0.02,0.43999997,📈 小增,0.64,-0.04000002,↗️ 微增,0.15,-0.030000001,↘️ 微減,-0.27,-0.7699999,,,,34.5,0,0.0,🔄 持平,0.0,0.0,➖ 持平,,,4.08,🚀 脫離成本區,5007.0,,⚠️ 大戶跳車 (警戒),15.16,-5.46
3163,波若威,通信網路業,09/23,663.0,-0.6,1340.0,881.0,79.6,1035.4,⏸️ 平量滯漲 (拋壓增大，高位見頂),-20.91561938958707,0.85,,,,,,,,,9.70,,,,,,,☠️ 極危,,,,,,,,,⚠️ 大減,-1.18,-4.9299994,⚠️ 大減,-1.18,-7.0200005,⚠️ 大減,-1.18,-4.21,↘️ 微減,-0.32,-1.7699993,,,,8.82,0,-0.09000015,↘️ 微減,-0.19000053,0.0,➖ 持平,,,-9.23,🩸 主力套牢中 (防守失敗),13266.0,,➡️ 橫盤震盪,18.19,0.79
3169,亞信,半導體業,09/23,111.0,3.74,691.0,77.1,29.1,30.9,⚖️ 溫和震盪整理,82.2695035460993,2.5,,,,,,,,,5.20,⚠️ 趨緩 (26.30%),,🔥 持續加碼 (0.29%),,🌐 外資日連買(10)-🔥 波段認養 | 🌐 外資週連買(2)-🌱 週線發動,🔼 進駐,,,,,,,,,,🔄 持平,0.0,-0.02,🔄 持平,-0.0,-0.01999998,↘️ 微減,-0.02,0.89000005,↗️ 微增,0.14,0.21999997,,,,22.3,0,0.0,🔄 持平,-0.10000038,0.0,➖ 持平,,,3.83,🚀 脫離成本區,676.0,🔥10日 ,↗️ 溫和吃貨,-6.5,1.29
3171,炎洲流通,居家生活,09/23,58.9,-0.84,9.0,0.51,9.3,0.81,⚖️ 溫和震盪整理,-61.06870229007634,0.63,,,,,,,,,1.80,⚪ 觀望 (無資料),,,,🌐 外資週連買(2)-🌱 週線發動,,,0.0,,0.0,,,,,,🔄 持平,0.0,0.0,🔄 持平,-0.0,0.0,🔄 持平,-0.0,0.0,🔄 持平,-0.0,0.0,,,,38.9,0,0.0,🔄 持平,0.0,0.0,➖ 持平,,,,,,,,,
3176,基亞,生技醫療業,09/23,38.55,0.52,244.0,9.38,,25.64,⚖️ 溫和震盪整理,-12.336448598130822,0.37,,,,,,,,,8.80,🔥 強延續 (31.70%),,🔥 持續加碼 (0.06%),,🌐 外資日連買(3)-🆕 試單觀察 | 🌐 外資週連買(3)-🌱 週線發動,,,,,-0.98,-9.0,,,0.46,,🚀 劇增,1.8,2.72,🚀 劇增,1.75,2.73,↗️ 微增,0.24,3.2099998,📈 小增,0.59,2.9299998,,,,16.3,0,0.0,🔄 持平,0.0,0.0,➖ 持平,,,1.4,🎯 成本保衛戰 (極佳吃豆腐點),1180.0,🔥5日 ,↗️ 溫和吃貨,-0.42,4.53
3178,公準,半導體業,09/23,70.0,-3.45,617.0,44.0,219.0,100.22,📉 縮量小跌 (主力洗盤止跌，擇機進場),-80.0,0.44,,,,,,,,,1.80,,,⚪ 觀望 (無資料),,,,,,,,,-54.5,,,,🔄 持平,0.0,0.0,🔄 持平,-0.0,0.0,🔄 持平,-0.0,-0.07,🔄 持平,-0.0,-0.07,,,,38.5,0,0.0,🔄 持平,0.0,0.0,➖ 持平,,,12.62,🔥 主力已拉開獲利 (追高風險),729.0,🔥10日 ,↗️ 溫和吃貨,24.73,1.28
3188,鑫龍騰,建材營造業,09/23,23.5,0.0,147.0,3.45,3.33,3.56,⏸️ 平量滯漲 (拋壓增大，高位見頂),78.75647668393783,0.97,,,,,,,,,1.90,,,,,,,,,,,,,,,,🔄 持平,0.0,-0.01,↗️ 微增,0.02,0.41,↗️ 微增,0.02,-0.01,↗️ 微增,0.24,0.27999997,,,,24.4,0,0.0,🔄 持平,-0.30000114,0.0,➖ 持平,,,,,,,,,
3191,雲嘉南,電子零組件業,09/23,16.6,-1.48,26.0,0.43,21.0,0.34,⏸️ 平量滯漲 (拋壓增大，高位見頂),22.857142857142865,1.26,,,,,,,,,0.20,,,,,,,,,,,,,,,,🔄 持平,0.0,0.09,🔄 持平,-0.0,0.09,🔄 持平,-0.0,0.14,🔄 持平,-0.0,0.14,,,,8.77,0,0.0,🔄 持平,0.030000687,0.0,➖ 持平,,,,,,,,,
3205,佰研,生技醫療業,09/23,46.65,0.21,16.0,0.75,,0.83,⏸️ 平量滯漲 (拋壓增大，高位見頂),-10.71428571428571,0.9,,,,,,,,,1.10,⚪ 觀望 (無資料),,,,🌐 外資週連買(3)-🌱 週線發動,,,,,,,,,,,🔄 持平,0.0,0.0,🔄 持平,-0.0,0.0,🔄 持平,-0.0,-0.9,🔄 持平,-0.0,-0.01,,,,11.5,0,0.0,🔄 持平,0.0,0.0,➖ 持平,,,,,,,,,
3206,志豐,電子零組件業,09/23,34.95,-1.27,10.0,0.34,20.2,1.8,⚖️ 溫和震盪整理,-91.70731707317073,0.19,,,,,,,,,3.80,🔄 持平 (0.00%),,,,🌐 外資週連買(13)-👑 長線主控,,,,,,,,,,,↗️ 微增,0.03,0.049999997,↗️ 微增,0.01,0.03,↗️ 微增,0.01,0.03,↗️ 微增,0.05,0.90999997,,,,25.5,0,0.0,🔄 持平,0.0,0.0,➖ 持平,,,,,,,,,
3207,耀勝,電子零組件業,09/23,38.1,0.26,92.0,3.51,,6.78,⚖️ 溫和震盪整理,-49.42363112391931,0.52,,,,,,,,,3.30,⚪ 觀望 (無資料),,,,,,,,,,,,,,,🔄 持平,0.0,-0.8399999,⚠️ 大減,-1.11,-0.4699999,↘️ 微減,-0.05,0.41,↘️ 微減,-0.02,-0.52000004,,,,9.79,87.7,0.0,🔄 持平,-1.1099997,10.799995,🚨 暴增,,,2.03,🚀 脫離成本區,591.0,,➡️ 橫盤震盪,7.09,0.6
3211,順達,電腦及週邊設備業,09/23,380.0,-1.3,1828.0,700.0,50.8,1613.8,⚖️ 溫和震盪整理,-71.28794093519278,0.43,,,,,,,,,19.40,,🔥 強延續 (4.92%),,🔥 持續加碼 (0.06%),🏦 投信日連買(4)-🆕 試單觀察 | 🏦 投信週連買(2)-🌱 週線發動,,,,,,,18.8,94.0,,,↘️ 微減,-0.12,3.04,📉 小減,-0.85,-1.41,📉 小減,-0.75,-1.4899998,⚠️ 大減,-1.36,-2.9399998,,,,1.71,0,0.04000008,↗️ 微增,-5.84,0.0,➖ 持平,🔥 連 1 買,7.39,-4.23,🩸 主力套牢中 (防守失敗),73065.0,🔥10日 ,➡️ 橫盤震盪,-8.92,-0.23
3213,茂訊,電腦及週邊設備業,09/23,124.0,-0.8,68.0,8.41,12.9,15.45,⚖️ 溫和震盪整理,-53.79120879120879,0.54,,,,,,,,,14.00,🚨 劇烈倒貨 (-32.80%),,,,🌐 外資週連買(2)-🌱 週線發動,,,-0.29,-3.0,,,,,,,🔄 持平,0.0,-1.9599998,🔄 持平,-0.0,-3.34,🔥 大增,1.41,-3.3,📈 小增,0.54,-4.1399994,,,,10.6,0,0.0,🔄 持平,-0.09999943,0.0,➖ 持平,,,-0.65,🎯 成本保衛戰 (極佳吃豆腐點),2506.0,🔥5日 ,↗️ 溫和吃貨,-19.99,2.49
3217,優群,電子零組件業,09/23,130.0,0.39,137.0,17.8,10.3,23.12,⏸️ 平量滯漲 (拋壓增大，高位見頂),-25.83333333333333,0.77,,,,,,,,,7.40,,,,,,,,,,,,,,,,🔥 大增,1.15,1.12,↗️ 微增,0.2,0.15000011,↗️ 微增,0.2,-1.35,↗️ 微增,0.18,-3.38,,,,11.2,0,0.0,🔄 持平,-0.6999998,0.0,➖ 持平,,,-1.18,🎯 成本保衛戰 (極佳吃豆腐點),3358.0,🔥10日 ,➡️ 橫盤震盪,32.94,0.99
