"代號","名稱","成交","漲跌價","漲跌幅","法人買賣日期","外資連續買賣日數","外資連續買賣張數","外資連續買賣佔成交(%)","外資連續買賣佔發行量(%)","投信連續買賣日數","投信連續買賣張數","投信連續買賣佔成交(%)","投信連續買賣佔發行量(%)","自營商連續買賣日數","自營商連續買賣張數","自營商連續買賣佔成交(%)","自營商連續買賣佔發行量(%)","三大法人連續買賣日數","三大法人連續買賣張數","三大法人連續買賣佔成交(%)","三大法人連續買賣佔發行量(%)"
"5878","台名","40.85","+0.05","+0.12","05/26","+2","+2","5.84","0.01","0","0","0","0","0","0","0","0","+2","+2","5.84","0.01"
"5902","德記","37.15","-0.35","-0.93","05/26","+2","+29","14.3","0.03","0","0","0","0","0","0","0","0","+2","+29","14.3","0.03"
"6026","福邦證","15.75","+0.15","+0.96","05/26","+2","+280","6.98","0.07","0","0","0","0","0","0","0","0","+2","+280","6.98","0.07"
"6121","新普","394.5","+9.5","+2.47","05/26","+2","+620","37.9","0.33","-4","-257","-10.1","-0.14","+3","+12","0.56","0.01","+2","+488","29.9","0.26"
"6126","信音","36.45","+0.25","+0.69","05/26","+2","+1,031","23.6","0.79","0","0","0","0","-3","-49","-0.58","-0.04","+2","+1,012","23.2","0.78"
"6141","柏承","35.75","+3.25","+10","05/26","+2","+517","6.03","0.46","0","0","0","0","-1","-5","-0.1","0","+2","+528","6.16","0.47"
"6147","頎邦","260.5","+23.5","+9.92","05/26","+2","+14,221","14.7","1.91","-2","-898","-0.93","-0.12","-1","-281","-0.66","-0.04","+2","+13,746","14.2","1.85"
"6163","華電網","51","-0.8","-1.54","05/26","+2","+505","6.38","0.34","0","0","0","0","-1","-4","-0.14","0","+2","+568","7.17","0.39"
"6166","凌華","133","+6.5","+5.14","05/26","+2","+724","10.9","0.33","0","0","0","0","+1","+7","0.21","0","+2","+718","10.8","0.33"
"6195","詩肯","26","+0.25","+0.97","05/26","+2","+22","12.2","0.04","0","0","0","0","+1","+1","3.43","0","+2","+23","12.7","0.05"
"6207","雷科","108.5","+9.7","+9.82","05/26","+2","+5,998","17.8","7.52","0","0","0","0","-6","-1,377","-0.85","-1.73","+2","+5,465","16.2","6.85"
"6220","岳豐","31.75","+0.8","+2.58","05/26","+2","+385","33.1","0.26","0","0","0","0","+20","+68","1.14","0.05","+2","+414","35.6","0.28"
"6223","旺矽","6240","+40","+0.65","05/26","+2","+61","3.7","0.06","+3","+68","2.35","0.07","-1","-9","-1.23","-0.01","+2","+101","6.11","0.1"
"6290","良維","332","+30","+9.93","05/26","+2","+2,512","10.7","1.48","0","0","0","0","-1","-95","-0.77","-0.06","+2","+2,773","11.8","1.64"
"6425","易發","101.5","+8.9","+9.61","05/26","+2","+1,448","14.9","2.84","0","0","0","0","+4","+48","0.23","0.09","+2","+1,494","15.4","2.93"
"6426","統新","288.5","+14.5","+5.29","05/26","+2","+518","9.6","1.35","0","0","0","0","-1","-1","-0.03","0","+2","+518","9.6","1.35"
"6442","光聖","2265","+205","+9.95","05/26","+2","+505","4.08","0.64","+5","+1,122","5.41","1.43","+3","+190","1.19","0.24","+2","+1,426","11.5","1.82"
"6491","晶碩","325","+17.5","+5.69","05/26","+2","+770","34.9","0.99","0","0","0","0","+1","+44","2.94","0.06","+2","+814","36.9","1.04"
"6499","益安","87.8","-3.1","-3.41","05/26","+2","+18","0.8","0.02","0","0","0","0","+2","+1","0.02","0","+2","+19","0.83","0.02"
"6515","穎崴","8905","+55","+0.62","05/26","+2","+206","24","0.57","-3","-336","-19.2","-0.93","-1","-2","-0.66","-0.01","-1","-15","-4.81","-0.04"
"6568","宏觀","246","+15.5","+6.72","05/26","+2","+204","9.94","0.66","0","0","0","0","+2","+231","11.3","0.75","+2","+435","21.2","1.41"
"6569","醫揚","96.1","+1.6","+1.69","05/26","+2","+73","30.9","0.19","0","0","0","0","-2","-1","-0.37","0","+2","+72","30.6","0.18"
"6582","申豐","30.5","-0.1","-0.33","05/26","+2","+18","15.1","0.02","0","0","0","0","-1","-3","-5.12","0","+2","+18","15.1","0.02"
"6584","南俊國際","690","+3","+0.44","05/26","+2","+172","17.8","0.24","-1","-33","-6.94","-0.05","-1","-1","-0.23","0","+2","+139","14.4","0.2"
"6592","和潤企業","60.5","+0.1","+0.17","05/26","+2","+424","34.9","0.07","0","0","0","0","-1","-2","-0.44","0","+2","+435","35.8","0.07"
"6612","奈米醫材","73.9","+2.5","+3.5","05/26","+2","+7","4.6","0.01","0","0","0","0","0","0","0","0","+2","+7","4.6","0.01"
"6613","朋億*","277.5","+5","+1.83","05/26","+2","+113","10.5","0.15","-1","-1","-0.29","0","+4","+67","3.65","0.09","+2","+168","15.6","0.22"
"6617","共信-KY","67.1","+1.7","+2.6","05/26","+2","+56","10.1","0.04","0","0","0","0","0","0","0","0","+2","+56","10.1","0.04"
"6641","基士德-KY","18.35","-0.1","-0.54","05/26","+2","+4","5.3","0.01","0","0","0","0","-1","-2","-4.5","-0.01","0","0","0","0"
"6655","科定","131","-0.5","-0.38","05/26","+2","+4","15.9","0","0","0","0","0","0","0","0","0","+2","+4","15.9","0"
"6691","洋基工程","650","+4","+0.62","05/26","+2","+523","32.7","0.43","0","0","0","0","+2","+28","1.73","0.02","+2","+558","34.9","0.46"
"6692","進能服","27.55","-0.5","-1.78","05/26","+2","+5","3.51","0.01","0","0","0","0","0","0","0","0","+2","+5","3.51","0.01"
"6693","廣閎科","157.5","+9.5","+6.42","05/26","+2","+409","17.4","0.89","-1","-60","-4.38","-0.13","+2","+63","2.69","0.14","+2","+412","17.5","0.9"
"6732","昇佳電子","183.5","+2","+1.1","05/26","+2","+161","19.8","0.33","0","0","0","0","-1","-2","-0.44","0","+2","+159","19.6","0.33"
"6742","澤米","59.6","+0.1","+0.17","05/26","+2","+169","5.55","0.24","0","0","0","0","+2","+2","0.07","0","+2","+171","5.62","0.24"
"6821","聯寶","69.4","+6.3","+9.98","05/26","+2","+608","7.22","1.85","0","0","0","0","-1","-27","-0.43","-0.08","+2","+585","6.94","1.78"
"6840","東研信超","63.1","+0.1","+0.16","05/26","+2","+45","15.8","0.15","0","0","0","0","-1","0","-0.02","0","+2","+45","15.8","0.15"
"6844","諾貝兒","66","-0.6","-0.9","05/26","+2","+3","5.65","0.01","0","0","0","0","0","0","0","0","+2","+3","5.65","0.01"
"6902","GOGOLOOK","141","+3","+2.17","05/26","+2","+90","7.81","0.25","0","0","0","0","-3","-2","-0.11","-0.01","+2","+89","7.72","0.25"
"6953","家碩","262.5","-5","-1.87","05/26","+2","+11","4.13","0.04","0","0","0","0","+1","0","0.39","0","+3","+17","4.15","0.06"
"6983","華洋精機","472","+87","+22.6","05/26","+2","+51","2.93","0.28","0","0","0","0","+1","+5","0.63","0.03","+2","+56","3.22","0.31"
"6988","威力暘-創","16.55","-0.1","-0.6","05/26","+2","+13","7.06","0.03","0","0","0","0","-1","-2","-4.08","0","+4","+21","5.18","0.04"
"7631","聚賢研發-創","127.5","+2","+1.59","05/26","+2","+18","27.8","0.09","0","0","0","0","-1","-1","-3.02","0","+2","+17","26.3","0.08"
"7709","榮田","91.7","+0.6","+0.66","05/26","+2","+37","4.13","0.09","0","0","0","0","-3","-7","-0.42","-0.02","+2","+36","4.07","0.09"
"7728","光焱科技","762","-2","-0.26","05/26","+2","+10","3.98","0.07","0","0","0","0","0","0","0","0","+2","+10","4.02","0.07"
"8016","矽創","289.5","-1.5","-0.52","05/26","+2","+417","14.2","0.35","-3","-20","-0.39","-0.02","-3","-115","-2.22","-0.1","+2","+338","11.5","0.28"
"8027","鈦昇","256.5","+6","+2.4","05/26","+2","+469","12.4","0.43","0","0","0","0","+1","+2","0.12","0","+2","+465","12.3","0.42"
"8047","星雲","42.7","-1.9","-4.26","05/26","+2","+12","4.94","0.03","0","0","0","0","-3","-3","-0.79","-0.01","+2","+9","3.81","0.02"
"8084","巨虹","45","+0.8","+1.81","05/26","+2","+103","32.4","0.15","0","0","0","0","+2","0","0.01","0","+2","+103","32.4","0.15"
"8092","建暐","17.9","-0.15","-0.83","05/26","+2","+33","8.57","0.06","0","0","0","0","0","0","0","0","+2","+33","8.57","0.06"
"8097","常珵","57.6","-0.4","-0.69","05/26","+2","+39","31.2","0.06","0","0","0","0","-1","-1","-1.58","0","+2","+38","30.5","0.06"
"8163","達方","36.75","+1.2","+3.38","05/26","+2","+1,437","12.8","0.51","0","0","0","0","+2","+55","0.49","0.02","+2","+1,492","13.3","0.53"
"8240","華宏","69.4","+2.4","+3.58","05/26","+2","+461","6.15","0.46","0","0","0","0","+4","+23","0.23","0.02","+2","+482","6.42","0.48"
"8261","富鼎","193.5","+17.5","+9.94","05/26","+2","+1,863","9.67","1.57","0","0","0","0","+3","+226","0.73","0.19","+2","+2,068","10.7","1.74"
"8383","千附","61.3","-2.2","-3.46","05/26","+2","+136","2.39","0.12","0","0","0","0","+6","+209","1.82","0.18","+2","+271","4.77","0.24"
"8390","金益鼎","120.5","0","0","05/26","+2","+407","11.5","0.42","0","0","0","0","-1","-34","-2.86","-0.04","+2","+416","11.7","0.43"
"8437","大地-KY","11.75","+0.1","+0.86","05/26","+2","+23","11.3","0.05","0","0","0","0","-1","-1","-0.79","0","+2","+22","10.9","0.05"
"8440","綠電","22","+0.1","+0.46","05/26","+2","+62","13.1","0.12","0","0","0","0","0","0","0","0","+2","+62","13.1","0.12"
"8443","阿瘦","11.3","+0.15","+1.35","05/26","+2","+5","4.47","0.01","0","0","0","0","-2","-2","-1.52","0","+2","+3","2.96","0"
"8446","華研","84.7","+0.2","+0.24","05/26","+2","+54","28.8","0.1","0","0","0","0","0","0","0","0","+2","+54","28.8","0.1"
"8476","台境*","15.45","0","0","05/26","+2","+258","21","0.16","0","0","0","0","+1","+1","0.24","0","+2","+258","21","0.16"
"8477","創業家","18.9","+1.7","+9.88","05/26","+2","+10","1.54","0.01","0","0","0","0","+2","+3","0.5","0","+2","+13","2.05","0.02"
"8929","富堡","13.85","-0.25","-1.77","05/26","+2","+9","5.58","0.02","0","0","0","0","0","0","0","0","+2","+9","5.32","0.02"
"9917","中保科","113","0","0","05/26","+2","+205","28.8","0.05","-3","-20","-1.92","0","-1","-3","-0.82","0","+2","+192","27","0.04"
"9930","中聯資源","68.5","+0.8","+1.18","05/26","+2","+23","11.3","0.01","0","0","0","0","-1","-1","-1.64","0","+2","+23","11.3","0.01"
