" "," ","#","個股代號/名稱","類別","前二月","前一月","本  月","走 勢","總增減"," ","前二月","前一月","本  月","走 勢","總增減","今日收盤價","今日漲跌"," "
" "," ","","3645達邁","電子零組件","14.98","14.98","14.98","32","0.00"," ","20,497","20,498","20,498","40","1","67.70","-2.50"," "
" "," ","","3652精聯","電腦週邊","44.87","44.87","45.77","41","0.90"," ","33,701","33,701","34,380","41","679","32.35","-2.40"," "
" "," ","","3653健策","電子零組件","26.07","26.07","26.07","32","0.00"," ","38,263","38,263","38,263","32","0","3430.00","-280.00"," "
" "," ","","3661世芯-KY","半導體","2.41","2.4","2.39","10","-0.02"," ","1,972","1,972","1,972","32","0","3405.00","-105.00"," "
" "," ","","3665貿聯-KY","其他電子","2.59","2.59","2.59","32","0.00"," ","5,057","5,057","5,057","32","0","2205.00","-80.00"," "
" "," ","","3669圓展","通信網路","50.45","50.45","50.58","41","0.13"," ","46,884","46,884","47,004","41","120","40.70","3.70"," "
" "," ","","3673TPK-KY","光電","19.51","19.51","19.51","32","0.00"," ","79,357","79,357","79,357","32","0","62.70","-1.60"," "
" "," ","","3679新至陞","電子零組件","27.93","27.93","27.93","32","0.00"," ","17,608","17,608","17,608","32","0","109.50","-0.50"," "
" "," ","","3686達能","半導體","3.53","3.96","3.98","50","0.45"," ","2,705","3,035","3,052","50","347","15.45","-0.30"," "
" "," ","","3694海華","通信網路","39.53","39.52","39.52","21","-0.01"," ","61,248","61,239","61,239","21","-9","60.50","0.00"," "
" "," ","","3701大眾控","電腦週邊","34.23","34.23","34.23","32","0.00"," ","81,016","81,016","81,016","32","0","39.30","-0.90"," "
" "," ","","3702大聯大","電子通路","4.3","4.27","3.47","10","-0.83"," ","72,384","72,304","60,069","10","-12,316","117.50","-4.00"," "
" "," ","","3703欣陸","營建","32.77","32.77","32.77","32","0.00"," ","269,781","269,781","269,781","32","0","20.80","0.20"," "
" "," ","","3704合勤控","通信網路","22.57","24.03","25.51","50","2.94"," ","93,772","99,841","105,987","50","12,215","46.80","0.25"," "
" "," ","","3705永信","生技醫療業","11.88","11.88","11.88","32","0.00"," ","31,661","31,672","31,675","50","14","54.30","0.50"," "
" "," ","","3706神達","電腦週邊","17.79","17.78","17.81","31","0.02"," ","236,118","236,108","236,428","31","310","91.30","-0.70"," "
" "," ","","3708上緯投控","綠能","23.26","23.21","23.21","21","-0.05"," ","21,426","21,426","21,441","41","15","100.00","-1.00"," "
" "," ","","3711日月光投控","半導體","15.3","15.3","15.3","32","0.00"," ","684,328","684,328","684,328","32","0","613.00","-36.00"," "
" "," ","","3712永崴投控","電腦週邊","27","27","27","32","0.00"," ","66,494","66,494","66,494","32","0","18.65","0.30"," "
" "," ","","3714富采","光電","12.81","12.81","12.81","32","0.00"," ","94,589","94,589","94,589","32","0","54.60","0.90"," "
" "," ","","3715定穎投控","電子零組件","8.64","8.64","4.29","20","-4.35"," ","24,509","24,509","12,181","20","-12,328","116.50","-6.00"," "
" "," ","","3716中化控股","生技醫療業","10.31","10.31","10.31","32","0.00"," ","15,444","15,444","15,444","32","0","33.40","0.05"," "
" "," ","","3717聯嘉投控","汽車","15.07","14.85","14.85","21","-0.22"," ","31,328","31,328","31,328","32","0","21.70","-1.10"," "
" "," ","","4104佳醫","生技醫療業","12.06","12.06","12.06","32","0.00"," ","22,732","22,732","22,732","32","0","70.90","0.40"," "
" "," ","","4106雃博","生技醫療業","27.83","27.83","27.83","32","0.00"," ","28,093","28,093","28,093","32","0","24.90","0.20"," "
" "," ","","4108懷特","生技醫療業","19.16","19.4","19.63","50","0.47"," ","38,065","38,537","39,004","50","939","11.75","0.00"," "
" "," ","","4119旭富","生技醫療業","30.34","30.77","30.92","50","0.58"," ","36,269","36,775","36,959","50","690","51.90","2.75"," "
" "," ","","4133亞諾法","生技醫療業","14.82","14.82","14.82","32","0.00"," ","8,975","8,975","8,975","32","0","21.60","-1.10"," "
" "," ","","4137麗豐-KY","生技醫療業","34.65","34.65","34.65","32","0.00"," ","28,586","28,586","28,586","32","0","94.50","0.50"," "
" "," ","","4142國光生","生技醫療業","17.02","17.02","17.02","32","0.00"," ","73,118","73,118","73,118","32","0","17.05","0.00"," "
" "," ","","4148全宇生技-KY","生技醫療業","0.52","0.52","0.52","32","0.00"," ","350","350","350","32","0","31.15","0.15"," "
" "," ","","4155訊映","生技醫療業","13.12","13.25","13.35","50","0.23"," ","19,008","19,184","19,317","50","309","15.35","-0.20"," "
" "," ","","4164承業醫","生技醫療業","8.42","8.54","8.33","30","-0.09"," ","16,463","16,681","16,271","30","-192","27.15","-0.10"," "
" "," ","","4190佐登-KY","生技醫療業","9.68","9.69","9.78","50","0.10"," ","5,951","5,958","6,012","50","61","26.50","-0.20"," "
" "," ","","4306炎洲","塑膠","14.42","14.42","14.42","32","0.00"," ","97,638","97,638","97,638","32","0","14.60","-0.10"," "
" "," ","","4414如興","紡織","27.17","27.17","29.18","41","2.01"," ","71,686","71,686","84,151","41","12,465","8.58","0.08"," "
" "," ","","4426利勤","紡織","9.38","9.38","14.05","41","4.67"," ","16,199","16,199","24,272","41","8,073","8.27","-0.10"," "
" "," ","","4438廣越","紡織","39.12","39.12","39.12","32","0.00"," ","44,375","44,375","44,375","32","0","60.80","-0.30"," "
" "," ","","4439冠星-KY","紡織","44.85","44.85","44.85","32","0.00"," ","17,096","17,096","17,096","32","0","99.70","-1.80"," "
" "," ","","4440宜新實業","紡織","10.49","10.49","10.49","32","0.00"," ","7,096","7,096","7,096","32","0","17.50","0.15"," "
" "," ","","4441振大環球","紡織","20.08","20.09","20.09","40","0.01"," ","13,695","13,698","13,698","40","3","177.00","1.00"," "
" "," ","","4526東台","電機","15.12","15.12","14.25","20","-0.87"," ","38,538","38,538","36,329","20","-2,210","30.75","-0.75"," "
" "," ","","4532瑞智","電機","39.43","39.43","39.43","32","0.00"," ","195,141","195,141","195,141","32","0","24.40","-0.05"," "
" "," ","","4536拓凱","運動","21.28","21.28","21.28","32","0.00"," ","19,333","19,333","19,333","32","0","165.50","1.50"," "
" "," ","","4540全球傳動","電機","8.18","8.18","8.18","32","0.00"," ","9,431","9,431","9,431","32","0","50.40","-2.20"," "
" "," ","","4545銘鈺","電子零組件","65.87","65.67","65.39","10","-0.48"," ","50,721","50,567","50,357","10","-364","33.60","0.00"," "
" "," ","","4551智伸科","汽車","10.84","10.84","10.84","32","0.00"," ","12,500","12,500","12,500","32","0","184.00","-4.00"," "
" "," ","","4552力達-KY","電機","39.75","39.75","39.75","32","0.00"," ","46,111","46,111","46,111","32","0","18.95","-0.20"," "
" "," ","","4555氣立","電機","28.67","28.67","28.67","32","0.00"," ","20,066","20,066","20,066","32","0","45.45","-0.90"," "
" "," ","","4557永新-KY","汽車","1.68","1.68","2.04","41","0.36"," ","807","807","982","41","175","52.60","0.10"," "
" "," ","","4560強信-KY","電機","40.04","40.04","40.04","32","0.00"," ","27,272","27,272","27,272","32","0","31.40","0.00"," "
" "," ","","4562穎漢","電機","29.15","29.15","29.15","32","0.00"," ","25,521","25,521","25,521","32","0","31.70","0.15"," "
" "," ","","4564元翎","電機","13.97","13.97","13.91","20","-0.06"," ","32,522","32,522","32,387","20","-134","17.75","-0.30"," "
" "," ","","4566時碩工業","電機","20.88","20.88","21.2","41","0.32"," ","22,976","22,976","23,341","41","365","71.30","1.90"," "
" "," ","","4569六方科-KY","汽車","42.25","42.25","42.29","41","0.04"," ","12,931","12,931","12,941","41","10","155.50","-2.00"," "
" "," ","","4571鈞興-KY","電機","13.49","13.49","13.49","32","0.00"," ","7,155","7,155","7,155","32","0","151.50","-2.00"," "
" "," ","","4572駐龍","電機","19.98","19.98","19.97","20","-0.01"," ","7,992","7,992","7,992","32","0","143.50","0.00"," "
" "," ","","4576大銀微系統","電機","34.39","34.29","34.29","21","-0.10"," ","41,201","41,087","41,087","21","-114","191.50","-7.50"," "
" "," ","","4581光隆精密-KY","汽車","13.27","13.27","13.27","32","0.00"," ","4,501","4,501","4,501","32","0","51.20","0.20"," "
" "," ","","4583台灣精銳","電機","32.08","32.08","32.08","32","0.00"," ","25,721","25,721","25,721","32","0","569.00","-21.00"," "
" "," ","","4585達明","其他電子","76.43","76.43","76.43","32","0.00"," ","79,957","79,957","79,957","32","0","300.00","-3.50"," "
" "," ","","4588玖鼎電力","其他電子","20.67","20.67","20.67","32","0.00"," ","8,889","8,889","8,889","32","0","51.60","-0.20"," "
" "," ","","4590富田-創","電機","20.15","20.15","20.15","32","0.00"," ","11,051","11,051","11,051","32","0","86.50","-0.30"," "
" "," ","","4720德淵","化學","21.08","20.65","20.63","10","-0.45"," ","24,146","23,656","23,636","10","-510","19.75","-0.45"," "
" "," ","","4722國精化","化學","16.53","19.66","20.76","50","4.23"," ","16,995","20,382","21,562","50","4,567","202.50","-12.00"," "
" "," ","","4736泰博","生技醫療業","5.13","5.13","5.13","32","0.00"," ","4,898","4,898","4,898","32","0","129.50","-0.50"," "
" "," ","","4737華廣","生技醫療業","33.96","33.96","33.96","32","0.00"," ","26,288","26,288","26,288","32","0","56.40","1.00"," "
" "," ","","4739康普","化學","25.14","25.14","25.14","32","0.00"," ","31,339","31,339","31,339","32","0","81.80","-2.90"," "
" "," ","","4746台耀","生技醫療業","11.14","11.14","11.14","32","0.00"," ","13,403","13,403","13,403","32","0","51.20","-0.50"," "
" "," ","","4755三福化","化學","35.53","35.44","35.39","10","-0.14"," ","35,789","35,700","35,646","10","-143","116.00","-8.50"," "
" "," ","","4763材料*-KY","化學","41.25","41.2","41.2","21","-0.05"," ","408,024","407,595","407,595","21","-429","50.40","0.65"," "
" "," ","","4764雙鍵","化學","22.82","22.74","22.63","10","-0.19"," ","19,527","19,460","19,360","10","-167","279.50","0.00"," "
" "," ","","4766南寶","化學","12.56","13.09","13.09","40","0.53"," ","15,152","15,789","15,789","40","638","330.00","1.50"," "
" "," ","","4770上品","化學","18.59","18.59","18.59","32","0.00"," ","14,874","14,874","14,874","32","0","227.50","-2.00"," "
" "," ","","4771望隼","生技醫療業","21.33","21.33","21.31","20","-0.02"," ","12,526","12,526","12,526","32","0","183.00","0.00"," "
" "," ","","4807日成-KY","貿易百貨","36.28","36.25","36.25","21","-0.03"," ","17,776","17,766","17,766","21","-10","38.10","-0.10"," "
" "," ","","4904遠傳","通信網路","29.73","29.73","29.73","32","0.00"," ","1,072,578","1,072,578","1,072,578","32","0","105.50","3.00"," "
" "," ","","4906正文","通信網路","3.21","4.45","4.45","40","1.24"," ","14,364","20,112","20,112","40","5,748","34.10","-1.35"," "
" "," ","","4912聯德控股-KY","電子零組件","25.3","25.3","25.3","32","0.00"," ","16,954","16,954","16,954","32","0","84.40","-0.50"," "
" "," ","","4915致伸","電子零組件","2.2","2.2","2.2","32","0.00"," ","10,395","10,395","10,395","32","0","65.20","-0.30"," "
" "," ","","4916事欣科","電腦週邊","11.22","11.21","11.21","21","-0.01"," ","13,912","13,912","13,912","32","0","103.00","-0.50"," "
" "," ","","4919新唐","半導體","54.14","54.14","50.24","20","-3.90"," ","227,302","227,302","227,302","32","0","135.50","-5.50"," "
" "," ","","4927泰鼎-KY","電子零組件","0.59","0.59","0.59","32","0.00"," ","1,588","1,588","1,588","32","0","34.25","-1.40"," "
" "," ","","4930燦星網","電器電纜","44.4","44.4","44.4","32","0.00"," ","35,527","35,527","35,527","32","0","16.30","-0.20"," "
" "," ","","4934太極","光電","27.17","27.17","27.17","32","0.00"," ","61,145","61,145","61,145","32","0","15.25","0.05"," "
" "," ","","4935茂林-KY","光電","18.23","18.23","18.23","32","0.00"," ","23,493","23,493","23,493","32","0","35.40","-0.60"," "
" "," ","","4938和碩","電腦週邊","5.93","5.93","5.93","32","0.00"," ","159,100","159,100","159,100","32","0","88.40","1.20"," "
" "," ","","4942嘉彰","光電","15.76","15.76","15.76","32","0.00"," ","22,440","22,440","22,440","32","0","36.90","-0.05"," "
" "," ","","4943康控-KY","電子零組件","15.56","15.56","15.76","41","0.20"," ","19,718","19,718","19,973","41","254","8.89","-0.07"," "
" "," ","","4949有成精密","光電","14.83","14.8","14.8","21","-0.03"," ","10,043","10,028","10,028","21","-15","67.30","-3.70"," "
" "," ","","4952凌通","半導體","34.12","34.12","34.12","32","0.00"," ","37,136","37,136","37,136","32","0","48.85","-0.65"," "
" "," ","","4956光鋐","光電","20.57","20.49","20.33","10","-0.24"," ","20,658","20,580","20,416","10","-242","29.75","-0.65"," "
" "," ","","4958臻鼎-KY","電子零組件","28.99","28.73","27.97","10","-1.02"," ","310,404","310,204","310,204","21","-200","482.00","-24.00"," "
" "," ","","4960誠美材","光電","4","3.99","3.99","21","-0.01"," ","22,872","22,836","22,836","21","-36","21.00","-0.80"," "
" "," ","","4961天鈺","半導體","1.1","1.1","1.1","32","0.00"," ","1,342","1,342","1,342","32","0","160.50","-1.00"," "
" "," ","","4967十銓","半導體","4.54","4.29","4.17","10","-0.37"," ","4,038","4,038","4,038","32","0","218.50","1.50"," "
" "," ","","4968立積","半導體","8.59","8.59","8.59","32","0.00"," ","7,923","7,923","7,923","32","0","97.40","-2.40"," "
" "," ","","4976佳凌","光電","20.95","20.95","20.69","20","-0.26"," ","29,627","29,627","29,257","20","-370","30.85","-1.30"," "
" "," ","","4977眾達-KY","通信網路","0.34","0.34","1.05","41","0.71"," ","274","274","874","41","600","139.00","4.50"," "
" "," ","","4989榮科","電子零組件","7.52","7.52","7.52","32","0.00"," ","10,368","10,368","10,368","32","0","65.20","-5.10"," "
" "," ","","4994傳奇","資訊服務","26.6","26.6","27.09","41","0.49"," ","17,659","17,659","17,989","41","330","92.70","-0.20"," "
" "," ","","4999鑫禾","電子零組件","17.12","17.12","17.12","32","0.00"," ","12,745","12,745","12,745","32","0","19.25","-0.30"," "
" "," ","","5007三星","鋼鐵","8.95","8.95","8.95","32","0.00"," ","26,415","26,415","26,415","32","0","56.60","0.20"," "
" "," ","","5203訊連","資訊服務","19.09","19.09","19.09","32","0.00"," ","15,151","15,151","15,151","32","0","66.60","0.70"," "
" "," ","","5215科嘉-KY","電腦週邊","11.7","11.46","11.46","21","-0.24"," ","7,529","7,378","7,373","10","-156","38.30","-0.60"," "
" "," ","","5222全訊","半導體","8.13","8.13","8.13","32","0.00"," ","7,412","7,412","7,412","32","0","115.50","0.00"," "
" "," ","","5225東科-KY","其他電子","0.94","0.87","0.87","21","-0.07"," ","744","695","695","21","-49","72.70","0.10"," "
" "," ","","5234達興材料","光電","43.46","43.63","43.63","40","0.17"," ","44,648","44,816","44,816","40","168","329.50","-11.00"," "
" "," ","","5243乙盛-KY","光電","35.58","35.58","35.58","32","0.00"," ","59,965","59,965","59,965","32","0","86.70","-2.90"," "
" "," ","","5244弘凱","光電","14.19","14.19","14.19","32","0.00"," ","9,686","9,686","9,686","32","0","31.90","-0.15"," "
" "," ","","5258虹堡","電腦週邊","16.82","16.82","16.76","20","-0.06"," ","18,571","18,571","18,503","20","-69","52.10","-2.00"," "
" "," ","","5269祥碩","半導體","32.7","32.98","32.98","40","0.28"," ","24,458","24,458","24,458","32","0","1385.00","-20.00"," "
" "," ","","5283禾聯碩","電器電纜","22.86","22.86","15.9","20","-6.96"," ","20,030","20,030","13,931","20","-6,099","53.20","0.70"," "
" "," ","","5284jpp-KY","其他","31.5","31.5","31.5","32","0.00"," ","16,665","16,665","16,665","32","0","284.00","-9.00"," "
" "," ","","5285界霖","半導體","21.57","21.57","21.57","32","0.00"," ","22,017","22,017","22,017","32","0","77.50","-2.60"," "
" "," ","","5288豐祥-KY","電機","55.53","55.55","55.55","40","0.02"," ","38,718","38,718","38,718","32","0","194.00","-3.50"," "
" "," ","","5292華懋","綠能","10.72","6.99","6.99","21","-3.73"," ","4,517","2,947","2,947","21","-1,570","165.50","-3.00"," "
" "," ","","5306桂盟","運動","38.4","38.47","38.47","40","0.07"," ","48,396","48,477","48,479","50","83","90.90","-1.00"," "
" "," ","","5388中磊","通信網路","4.58","4.58","4.58","32","0.00"," ","13,959","13,959","13,959","32","0","88.70","-0.40"," "
" "," ","","5434崇越","電子通路","6.4","6.39","6.35","10","-0.05"," ","12,397","12,397","12,337","20","-60","552.00","-7.00"," "
" "," ","","5469瀚宇博","電子零組件","29.31","29.31","29.31","32","0.00"," ","142,537","142,537","142,537","32","0","72.00","0.40"," "
" "," ","","5471松翰","半導體","10.76","10.75","10.74","10","-0.02"," ","18,065","18,056","18,038","10","-27","54.80","-2.10"," "
" "," ","","5484慧友","光電","24.68","24.68","24.68","32","0.00"," ","16,488","16,488","16,488","32","0","40.65","-0.65"," "
" "," ","","5515建國","營建","32.69","32.69","32.76","41","0.07"," ","65,909","65,909","66,059","41","150","43.55","0.40"," "
" "," ","","5519隆大","營建","11.7","11.7","11.7","32","0.00"," ","25,647","25,647","25,647","32","0","28.15","0.20"," "
" "," ","","5521工信","營建","3.82","3.82","3.82","32","0.00"," ","18,829","18,829","18,829","32","0","10.15","-0.10"," "
" "," ","","5522遠雄","營建","35.57","35.57","35.57","32","0.00"," ","278,086","278,086","278,086","32","0","65.90","0.00"," "
" "," ","","5525順天","營建","19.84","19.84","19.84","32","0.00"," ","63,119","63,119","63,119","32","0","23.10","0.10"," "
" "," ","","5531鄉林","營建","32.63","32.63","32.63","32","0.00"," ","351,673","351,673","351,673","32","0","7.75","0.05"," "
" "," ","","5533皇鼎","營建","10.05","10.05","10.04","20","-0.01"," ","28,669","28,669","28,666","20","-3","14.30","0.00"," "
" "," ","","5534長虹","營建","9.35","9.35","9.35","32","0.00"," ","29,511","29,511","29,511","32","0","79.90","0.20"," "
" "," ","","5538東明-KY","鋼鐵","25.5","25.5","25.5","32","0.00"," ","51,318","51,318","51,318","32","0","34.00","-0.80"," "
" "," ","","5546永固-KY","營建","62.89","62.89","62.89","32","0.00"," ","51,793","51,793","51,793","32","0","15.85","-1.10"," "
" "," ","","5607遠雄港","航運","17.77","17.77","17.77","32","0.00"," ","65,861","65,861","65,861","32","0","49.80","-0.40"," "
" "," ","","5608四維航","航運","8.46","8.46","8.46","32","0.00"," ","32,968","32,968","32,968","32","0","13.75","0.10"," "
" "," ","","5706鳳凰","觀光","29.51","29.51","29.51","32","0.00"," ","25,062","25,062","25,062","32","0","45.40","0.00"," "
" "," ","","5871中租-KY","其他","4.07","4.08","4.08","40","0.01"," ","75,889","76,019","76,019","40","129","120.00","-0.50"," "
" "," ","","5876上海商銀","金融","6.46","6.46","6.46","32","0.00"," ","314,273","314,273","314,273","32","0","46.15","1.35"," "
" "," ","","5880合庫金","金融","27.68","27.68","27.68","32","0.00"," ","4,340,776","4,340,776","4,340,776","32","0","25.65","0.05"," "
" "," ","","5906台南-KY","貿易百貨","31.38","31.38","31.38","32","0.00"," ","11,217","11,217","11,217","32","0","39.20","-0.25"," "
" "," ","","5907大洋-KY","貿易百貨","28.52","28.52","0","20","-28.52"," ","55,780","55,780","0","20","-55,780","4.87","0.02"," "
" "," ","","6005群益證","金融","2.71","2.71","2.71","32","0.00"," ","58,911","58,911","58,911","32","0","34.80","0.35"," "
" "," ","","6024群益期","金融","55.46","55.46","55.46","32","0.00"," ","138,622","138,622","138,622","32","0","64.90","0.60"," "
" "," ","","6108競國","電子零組件","13.9","13.9","14.13","41","0.23"," ","21,836","21,836","21,836","32","0","16.85","0.10"," "
" "," ","","6112邁達特","資訊服務","51.41","51.41","51.41","32","0.00"," ","96,841","96,841","96,841","32","0","40.85","-0.60"," "
" "," ","","6115鎰勝","電子零組件","11.82","11.82","11.82","32","0.00"," ","22,189","22,189","22,189","32","0","45.95","0.20"," "
" "," ","","6116彩晶","光電","13.57","13.57","13.57","32","0.00"," ","388,015","388,015","388,015","32","0","13.80","-0.55"," "
" "," ","","6117迎廣","電腦週邊","34.24","34.23","34.23","21","-0.01"," ","31,697","31,697","31,697","32","0","67.50","-0.40"," "
" "," ","","6120達運","光電","28.72","28.72","28.91","41","0.19"," ","172,060","172,060","173,194","41","1,134","13.00","-0.25"," "
" "," ","","6128上福","電腦週邊","26.08","26.08","26.08","32","0.00"," ","33,286","33,286","33,286","32","0","20.30","-0.10"," "
" "," ","","6133金橋","電子零組件","2.16","2.16","2.16","32","0.00"," ","2,531","2,531","2,531","32","0","20.95","-0.05"," "
" "," ","","6136富爾特","通信網路","7.03","7.03","7.03","32","0.00"," ","8,126","8,126","8,126","32","0","24.40","-0.10"," "
" "," ","","6139亞翔","其他電子","26.5","26.5","26.5","32","0.00"," ","62,436","62,436","62,436","32","0","840.00","-18.00"," "
" "," ","","6141柏承","電子零組件","10.73","10.68","7.15","10","-3.58"," ","12,174","12,113","8,113","10","-4,061","38.65","-4.25"," "
" "," ","","6142友勁","通信網路","41.57","41.58","41.58","40","0.01"," ","137,535","137,560","137,560","40","25","9.73","0.01"," "
" "," ","","6152百一","通信網路","10.71","10.71","10.71","32","0.00"," ","17,965","17,965","17,965","32","0","12.20","0.00"," "
" "," ","","6153嘉聯益","電子零組件","28.91","28.91","27.73","20","-1.18"," ","183,973","183,973","176,416","20","-7,557","16.60","-0.25"," "
" "," ","","6155鈞寶","電子零組件","22.5","22.36","21.99","10","-0.51"," ","19,811","19,685","19,363","10","-448","55.70","-2.40"," "
" "," ","","6164華興","光電","7","7","7","32","0.00"," ","5,601","5,601","5,601","32","0","12.15","-0.50"," "
" "," ","","6165浪凡","雲端","0.05","0.05","0.05","32","0.00"," ","40","40","40","32","0","49.95","1.00"," "
" "," ","","6166凌華","電腦週邊","20.15","20.15","20.15","32","0.00"," ","43,886","43,886","43,886","32","0","166.50","7.00"," "
" "," ","","6168宏齊","光電","21.97","21.97","21.97","32","0.00"," ","45,210","45,210","45,210","32","0","23.80","-0.30"," "
" "," ","","6176瑞儀","光電","3.75","3.75","3.78","41","0.03"," ","17,468","17,468","17,618","41","150","88.10","0.10"," "
" "," ","","6177達麗","營建","5.17","5.17","5.17","32","0.00"," ","24,416","24,416","24,416","32","0","48.55","0.05"," "
" "," ","","6183關貿","資訊服務","49.82","49.82","49.82","32","0.00"," ","74,744","74,744","74,744","32","0","91.80","1.30"," "
" "," ","","6184大豐電","其他","11.59","11.59","11.59","32","0.00"," ","18,793","18,793","18,793","32","0","42.60","-0.05"," "
" "," ","","6189豐藝","電子通路","8.75","8.75","8.75","32","0.00"," ","23,105","23,105","23,105","32","0","48.95","-0.10"," "
" "," ","","6191精成科","電子零組件","41.81","41.81","41.81","32","0.00"," ","208,784","208,784","208,784","32","0","88.90","-0.90"," "
" "," ","","6192巨路","其他電子","7.67","7.67","7.67","32","0.00"," ","7,383","7,383","7,383","32","0","115.00","-0.50"," "
" "," ","","6196帆宣","其他電子","45.89","45.89","45.89","32","0.00"," ","101,122","101,122","101,122","32","0","526.00","-17.00"," "
" "," ","","6197佳必琪","電子零組件","33.98","33.94","33.61","10","-0.37"," ","41,486","41,490","41,490","40","4","310.00","-5.50"," "
" "," ","","6201亞弘電","其他電子","18.47","18.47","18.47","32","0.00"," ","16,482","16,482","16,482","32","0","49.00","0.00"," "
" "," ","","6202盛群","半導體","6.9","6.9","6.88","20","-0.02"," ","15,913","15,913","15,868","20","-45","54.20","-2.00"," "
" "," ","","6205詮欣","電子零組件","13.32","13.32","13.32","32","0.00"," ","10,962","10,962","10,962","32","0","60.20","-2.30"," "
" "," ","","6206飛捷","電腦週邊","20.1","20.1","20.1","32","0.00"," ","28,762","28,762","28,762","32","0","134.00","4.00"," "
" "," ","","6209今國光","光電","12.27","12.23","12.17","10","-0.10"," ","22,181","22,175","22,151","10","-30","67.70","-4.10"," "
" "," ","","6213聯茂","電子零組件","19.95","19.95","19.95","32","0.00"," ","72,543","72,543","72,543","32","0","309.50","-34.00"," "
" "," ","","6214精誠","資訊服務","13.24","13.24","13.24","32","0.00"," ","36,066","36,066","36,066","32","0","139.50","-1.50"," "
" "," ","","6215和椿","其他電子","18.47","19.33","19.33","40","0.86"," ","15,295","16,009","16,009","40","714","96.00","-2.20"," "
" "," ","","6216居易","通信網路","18.81","18.81","18.81","32","0.00"," ","18,302","18,302","18,302","32","0","22.00","0.00"," "
" "," ","","6224聚鼎","電子零組件","15.22","14.41","13.84","10","-1.38"," ","13,037","12,345","11,858","10","-1,179","56.00","-2.40"," "
" "," ","","6225天瀚","光電","24.93","24.93","24.93","32","0.00"," ","6,931","6,931","6,931","32","0","24.00","-1.35"," "
" "," ","","6226光鼎","光電","11.55","11.55","11.32","20","-0.23"," ","13,355","13,355","13,085","20","-270","18.80","0.80"," "
" "," ","","6230尼得科超眾","電腦週邊","86.3","86.3","86.3","32","0.00"," ","74,515","74,515","74,515","32","0","114.50","-1.50"," "
" "," ","","6235華孚","電腦週邊","25.15","25.11","25.06","10","-0.09"," ","50,290","50,214","50,104","10","-186","38.70","-0.50"," "
" "," ","","6239力成","半導體","7.54","7.54","7.54","32","0.00"," ","57,303","57,240","57,240","21","-62","279.50","-14.50"," "
" "," ","","6243迅杰","半導體","18.65","18.65","18.65","32","0.00"," ","8,444","8,444","8,444","32","0","52.20","4.70"," "
" "," ","","6257矽格","半導體","4.76","4.91","4.91","40","0.15"," ","23,069","23,789","23,789","40","720","217.00","-9.00"," "
" "," ","","6269台郡","電子零組件","7.69","7.69","7.69","32","0.00"," ","24,926","24,926","24,926","32","0","54.30","-1.40"," "
" "," ","","6271同欣電","半導體","5.74","5.74","5.74","32","0.00"," ","12,004","12,004","12,004","32","0","189.00","-11.00"," "
" "," ","","6272驊陞","電子零組件","8.96","8.99","8.99","40","0.03"," ","7,333","7,353","7,353","40","20","25.55","-0.80"," "
" "," ","","6277宏正","電腦週邊","11.65","11.65","11.65","32","0.00"," ","13,919","13,919","13,919","32","0","78.00","0.60"," "
" "," ","","6278台表科","光電","9.15","9.15","9.15","32","0.00"," ","26,765","26,765","26,765","32","0","159.50","-6.50"," "
" "," ","","6281全國電","電子通路","12.99","12.99","12.99","32","0.00"," ","12,886","12,886","12,886","32","0","51.90","0.40"," "
" "," ","","6282康舒","電子零組件","19.86","19.86","19.85","20","-0.01"," ","170,013","170,013","170,013","32","0","47.15","-1.75"," "
" "," ","","6283淳安","其他電子","42.63","42.63","34.39","20","-8.24"," ","63,523","63,523","51,247","20","-12,276","20.85","-0.15"," "
" "," ","","6285啟卅卅","通信網路","22.23","22.23","22.23","32","0.00"," ","107,539","107,529","107,529","21","-10","249.50","-9.00"," "
" "," ","","6405悅城","光電","8.14","8.14","8.14","32","0.00"," ","5,359","5,359","5,359","32","0","38.85","-2.00"," "
" "," ","","6409旭隼","其他電子","16.51","16.41","16.41","21","-0.10"," ","14,487","14,487","14,487","32","0","1015.00","15.00"," "
" "," ","","6412群電","電子零組件","58.88","58.88","58.88","32","0.00"," ","235,983","235,983","235,983","32","0","81.30","-1.10"," "
" "," ","","6414樺漢","電腦週邊","23.21","22.75","22.4","10","-0.81"," ","33,906","33,906","33,906","32","0","500.00","-3.00"," "
" "," ","","6415矽力*-KY","半導體","11.01","11.02","10.99","30","-0.02"," ","42,849","42,840","42,840","21","-9","467.50","-7.00"," "
" "," ","","6416瑞祺電通","通信網路","27.52","27.59","27.59","40","0.07"," ","20,188","20,238","20,238","40","50","103.50","-3.00"," "
" "," ","","6426統新","通信網路","14.41","14.41","14.41","32","0.00"," ","5,549","5,549","5,549","32","0","164.00","0.00"," "
" "," ","","6431光麗-KY","生技醫療業","0","0","0","32","0.00"," ","0","0","0","32","0","17.20","-0.15"," "
" "," ","","6438迅得","其他電子","12.86","12.86","12.86","32","0.00"," ","10,575","10,576","10,576","40","1","145.00","-3.00"," "
" "," ","","6442光聖","通信網路","10.33","10.02","9.98","10","-0.35"," ","8,169","8,169","8,169","32","0","1325.00","-65.00"," "
" "," ","","6443元晶","光電","5.84","5.79","5.59","10","-0.25"," ","31,466","31,210","30,136","10","-1,330","28.65","-0.15"," "
