統一代號,股票名稱,產業別,B0_股價日期,B0_成交,B0_漲跌幅,B0_成交張數,B0_成交額(百萬),B0_PER,B0_5日均量,B0_5日均額(百萬),B0_量價狀態,B0_金額日變化率(%),B0_爆發倍數(X),今日上榜,△,法人持股,外資持股比,最新動態,5日ΔChange,20日ΔChange,60日ΔChange,120日ΔChange,B2_外資成交動態,B2_投信成交動態,B2_外資發行動態,B2_投信發行動態,B3_連買狀態,軋空評估,套牢評估,B4_融資減幅_當日,B4_融資減幅_5日,B4_融資減張_當日,B4_融資減張_5日,B4_融資減張_當日估算(萬),B4_借券減幅_當日,B4_借券減幅_5日,B4_借券減張_當日,B4_借券減張_5日,B4_借券減張_當日估算(萬),B4_融券增幅_當日,B4_融券增幅_5日,B4_融券增張_當日,B4_融券增張_5日,B4_融券增張_當日估算(萬),B4_融資增幅_當日,B4_融資增幅_5日,B4_借券增幅_當日,B4_借券增幅_5日,B4_融資增張_當日,B4_融資增張_5日,B4_融資增張_當日估算(萬),B4_借券增張_當日,B4_借券增張_5日,B4_借券增張_當日估算(萬),B4_借券實際減額_當日,B4_借券實際減額_5日,B4_借券實際增額_當日,B4_借券實際增額_5日,B5_1000張_週動態,B5_1000張_最新週,B5_1000張_6周,B5_800張_週動態,B5_800張_最新週,B5_800張_6周,B5_600張_週動態,B5_600張_最新週,B5_600張_6周,B5_400張_週動態,B5_400張_最新週,B5_400張_6周,B5_共振狀態,B6_總額(億),B6_成交均價,B6_收盤價,B6_防守狀態,B7_董監持股%,B7_董監質押%,B7_持股近月增減%,B7_持股動態,B7_持股近半年增減%,B7_質押近月增減%,B7_質押動態,B8_日連買,B8_週連買,B8_囤貨張數
2729,瓦城,觀光餐旅,09/17,154.5,0.98,37.0,5.72,25.1,35.0,5.33,⏸️ 平量滯漲 (拋壓增大，高位見頂),-48.0,1.07,,,,2.30,,,,,,🔄 持平 (0%),,,,,,,,,,,,,,,,,,,,,,-1.75,211.0,,,,,,,,,,,,,🔄 持平,0.0,-0.51,🔄 持平,-0.0,1.81,🔄 持平,-0.0,1.81,🔄 持平,-0.0,0.8500000000000001,,,,,,46.2,32.7,0.0,🔄 持平,0.0,7.9,🚨 暴增,2,3,33.0
2732,六角,觀光餐旅,09/17,62.8,0.0,12.0,0.78,17.5,25.0,1.54,⚖️ 溫和震盪整理,21.875,0.51,,,,4.40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,↗️ 微增,0.01,0.58,↗️ 微增,0.01,0.58,↗️ 微增,0.01,0.58,↗️ 微增,0.02,0.31999999999999995,雙引擎 | 長短線,,,,,30.7,65.1,0.0,🔄 持平,0.0,0.0,➖ 持平,2,4,26.0
2734,易飛網,觀光餐旅,09/17,14.55,0.34,26.0,0.37,,30.0,0.43,⏸️ 平量滯漲 (拋壓增大，高位見頂),-41.269841269841265,0.86,,,,4.20,,,,,,,,,,🌐 外資日連買(2)-🆕 試單觀察,,,,,,,,-17.0,-35.9,-54.0,-147.0,-78.6,,,,,,,,,,,,,,,,,,,,🔄 持平,0.0,0.0,🔄 持平,-0.0,0.0,↗️ 微增,0.03,2.34,↗️ 微增,0.03,1.3,,,,,,27.0,15.4,0.0,🔄 持平,0.0,0.0,➖ 持平,3,3,110.0
2736,富野,觀光餐旅,09/17,11.4,0.44,29.0,0.34,,30.0,0.35,⏸️ 平量滯漲 (拋壓增大，高位見頂),17.24137931034484,0.97,,,,1.00,,,,,,,,,,🌐 外資週連買(9)-🚀 趨勢加溫,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,🔄 持平,0.0,0.0,🔄 持平,-0.0,0.0,🔄 持平,-0.0,0.0,🔄 持平,-0.0,0.0,,,,,,42.5,0,0.0,🔄 持平,25.0,0.0,➖ 持平,2,4,91.0
2740,華軒,觀光餐旅,09/17,31.8,-0.62,1.0,0.04,,3.0,0.09,⚖️ 溫和震盪整理,0.0,0.44,,,,1.70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,🔄 持平,0.0,0.0,🔄 持平,-0.0,0.0,🔄 持平,-0.0,0.0,🔄 持平,-0.0,0.0,,,,,,25.8,85.0,0.0,🔄 持平,0.0,0.0,➖ 持平,0,1,7.0
2743,山富,觀光餐旅,09/17,53.0,1.92,48.0,2.55,14.4,44.0,2.29,⚖️ 溫和震盪整理,80.85106382978724,1.11,,,,3.50,,,,,,,,,,🌐 外資日連買(3)-🆕 試單觀察,,,,,,,,,,,,,,,,,,,,0.5,10.1,,,,,,,,,,,🔄 持平,0.0,0.0,🔄 持平,-0.0,0.0,🔄 持平,-0.0,0.0,📉 小減,-0.88,0.0,,,,,,23.5,6.54,0.0,🔄 持平,0.0,0.0,➖ 持平,1,4,84.0
2745,五福,觀光餐旅,09/17,84.5,1.08,57.0,4.76,8.59,75.0,6.35,⏸️ 平量滯漲 (拋壓增大，高位見頂),-12.979890310786102,0.75,,,,2.00,,,,,,,,,,🌐 外資日連買(2)-🆕 試單觀察,,,,,,,,,,,,,0.0,35.7,,,,,,,,,,,,,,,,,,🔄 持平,0.0,0.0,🔄 持平,-0.0,0.0,🔄 持平,-0.0,0.0,🔄 持平,-0.0,-1.35,,,,,,22.8,0,0.0,🔄 持平,-0.3,0.0,➖ 持平,3,4,46.0
2751,王座,觀光餐旅,09/17,53.5,0.0,1.0,0.06,10.6,4.0,0.19,⚖️ 溫和震盪整理,19.999999999999996,0.32,,,,0.50,,,,,,🔄 持平 (0%),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,🔄 持平,0.0,-0.04,🔄 持平,-0.0,-0.04,🔄 持平,-0.0,-0.04,🔄 持平,-0.0,-0.04,,,,,,60.6,0,0.0,🔄 持平,-0.5,0.0,➖ 持平,1,4,26.0
2752,豆府,觀光餐旅,09/17,180.0,1.69,2.0,0.41,11.0,7.0,1.25,📈 價升量縮 (量價背離，下方承接看拉高),78.26086956521738,0.33,,,,1.50,,,,,,🔄 持平 (0%),,💤 籌碼沉澱中,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,↘️ 微減,-0.11,-0.11,↘️ 微減,-0.11,-0.11,↘️ 微減,-0.11,-0.11,↘️ 微減,-0.11,-0.11,,,,,,23.0,0,0.0,🔄 持平,0.0,0.0,➖ 持平,1,3,42.0
2754,亞洲藏壽司,觀光餐旅,09/17,69.5,0.43,20.0,1.4,15.8,19.0,1.29,⏸️ 平量滯漲 (拋壓增大，高位見頂),677.7777777777777,1.09,,,,67.90,,,,,,,,,,🌐 外資週連買(3)-🌱 週線發動,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,🔄 持平,0.0,0.0,🔄 持平,-0.0,0.0,🔄 持平,-0.0,0.0,↗️ 微增,0.02,0.02,,,,,,66.5,0,0.0,🔄 持平,-0.1,0.0,➖ 持平,1,4,100.0
2755,揚秦,觀光餐旅,09/17,98.3,0.2,30.0,2.94,17.2,31.0,3.06,⏸️ 平量滯漲 (拋壓增大，高位見頂),-37.4468085106383,0.96,,,,0.80,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.17,0.0,,,,,,,,,,,,,↘️ 微減,-0.24,-0.9,↘️ 微減,-0.24,-0.9,↘️ 微減,-0.25,0.39,↘️ 微減,-0.27,2.96,,,,,,21.6,1.54,-5.1,🚨 減/大減,-0.4,0.0,➖ 持平,2,3,53.0
2756,聯發國際,觀光餐旅,09/17,63.0,0.32,5.0,0.32,14.8,46.0,2.89,⚖️ 溫和震盪整理,-90.21406727828746,0.11,,,,1.30,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.67,37.5,,,4.0,164.0,25.2,,,,,,,,🔄 持平,0.0,0.0,🔄 持平,-0.0,0.0,🔄 持平,-0.0,0.0,↘️ 微減,-0.01,-0.01,,,,,,28.8,0,0.0,🔄 持平,-0.1,0.0,➖ 持平,4,2,175.0
2916,滿心,居家生活,09/17,40.65,0.62,13.0,0.53,10.4,29.0,1.17,⚖️ 溫和震盪整理,112.00000000000001,0.45,,,,22.00,,,,,,⚠️ 趨緩 (15.4%),,,,🌐 外資週連買(2)-🌱 週線發動,🔼 進駐,,,,,,,0.0,-16.7,,,,,,,,,,,,,,,,,,,,,,,↘️ 微減,-0.01,0.01,↘️ 微減,-0.01,0.01,↘️ 微減,-0.01,0.01,↘️ 微減,-0.01,0.01,,,,,,35.7,10.4,0.0,🔄 持平,0.1,0.0,➖ 持平,3,2,48.0
2924,宏太-KY,居家生活,09/17,17.45,3.25,3.0,0.05,,11.0,0.2,📈 價升量縮 (量價背離，下方承接看拉高),-90.19607843137256,0.25,,,,66.80,,,,,,,,,,,,,0.0,-33.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,🔄 持平,0.0,0.0,🔄 持平,-0.0,0.0,🔄 持平,-0.0,0.0,🔄 持平,-0.0,-0.04,,,,,,66.7,0,0.0,🔄 持平,0.0,0.0,➖ 持平,2,1,22.0
2926,誠品生活,文化創意業,09/17,30.0,0.17,2.0,0.07,47.6,3.0,0.09,⚖️ 溫和震盪整理,-12.49999999999999,0.78,,,,1.20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,↗️ 微增,0.02,0.18000000000000002,↗️ 微增,0.02,0.18000000000000002,↗️ 微增,0.02,0.18000000000000002,↗️ 微增,0.02,0.06,雙引擎 | 長短線,,,,,51.8,45.8,0.0,🔄 持平,0.0,0.0,➖ 持平,1,4,43.0
2937,集雅社,居家生活,09/17,44.45,0.0,5.0,0.22,10.9,5.0,0.21,⏸️ 平量滯漲 (拋壓增大，高位見頂),57.14285714285714,1.05,,,,0.10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,🔄 持平,0.0,0.0,↘️ 微減,-0.03,-0.060000000000000005,↘️ 微減,-0.03,-0.060000000000000005,↘️ 微減,-0.03,-0.03,,,,,,22.0,0,0.0,🔄 持平,-0.1,0.0,➖ 持平,5,4,34.0
2941,米斯特,居家生活,09/17,30.0,-5.21,5.0,0.15,12.8,4.0,0.11,🕳️ 平量大跌 (一致看空無承接，加速下跌),-40.0,1.36,,,,0.50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,🔄 持平,0.0,0.0,🔄 持平,-0.0,0.0,🔄 持平,-0.0,0.0,🔄 持平,-0.0,0.0,,,,,,26.0,0,0.0,🔄 持平,0.1,0.0,➖ 持平,1,2,11.0
2947,振宇五金,居家生活,09/17,60.2,-0.33,7.0,0.39,19.9,18.0,1.09,⚖️ 溫和震盪整理,105.26315789473686,0.36,,,,0.10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,🔄 持平,0.0,-0.52,🔄 持平,-0.0,-0.52,🔄 持平,-0.0,-0.52,🔄 持平,-0.0,-0.53,,,,,,28.0,0,-2.8,🚨 減/大減,0.0,0.0,➖ 持平,1,4,154.0
2948,寶陞,居家生活,09/17,37.75,0.27,1.0,0.06,17.4,2.0,0.09,⚖️ 溫和震盪整理,500.0,0.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,↗️ 微增,0.01,0.05999999999999961,↗️ 微增,0.01,0.050000000000000044,↗️ 微增,0.01,-0.06999999999999995,↗️ 微增,0.02,8.500145032286355e-17,雙引擎 | 長短線,,,,,48.8,13.2,1.6,🔥 大增,0.0,1.5,⚠️ 大增,1,2,21.0
2949,欣新網,數位雲端,09/17,65.0,0.0,0.0,0.01,18.0,2.0,0.12,⚪ 無明顯動能,-97.43589743589743,0.08,,,,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,🔄 持平,0.0,-2.84,🔄 持平,-0.0,-2.84,🔄 持平,-0.0,-2.84,🔄 持平,-0.0,0.0,,,,,,41.6,5.49,0.0,🔄 持平,0.0,0.0,➖ 持平,0,2,6.0
3064,泰偉,文化創意業,09/17,17.0,0.0,0.0,0.0,,1.0,0.01,⚪ 無明顯動能,-100.0,0.0,,,,0.10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,🔄 持平,0.0,0.0,🔄 持平,-0.0,0.0,🔄 持平,-0.0,0.0,🔄 持平,-0.0,0.0,,,,,,0.01,0,0.0,🔄 持平,0.0,0.0,➖ 持平,0,0,6.0
3066,李洲,光電業,09/17,28.3,9.9,5369.0,150.0,4.72,1850.0,49.38,🚀 放量大漲 (量價齊升，持續看漲),179.3296089385475,3.04,,,,5.60,,,,,,🔥 強延續 (31.9%),,🔥 持續加碼 (2.06%),,🌐 外資日連買(2)-🆕 試單觀察,🔼 進駐,,-6.52,-11.6,-66.0,-124.0,-186.8,,,,,,25.0,66.7,,,,,,,,,,,,,,,,,,↘️ 微減,-0.12,1.04,↘️ 微減,-0.12,-0.05,↘️ 微減,-0.12,-0.8699999999999999,↘️ 微減,-0.12,-0.87,,,,,,25.3,19.7,0.0,🔄 持平,0.0,0.0,➖ 持平,4,3,1338.0
3067,全域,居家生活,09/17,17.0,0.0,0.0,0.0,567.0,0.0,0.01,⚪ 無明顯動能,-100.0,0.0,,,,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,🔄 持平,0.0,-0.01,🔄 持平,-0.0,-0.01,🔄 持平,-0.0,-0.01,🔄 持平,-0.0,-0.01,,,,,,58.2,0,0.0,🔄 持平,0.0,0.0,➖ 持平,0,2,10.0
3071,協禧,電腦及週邊設備業,09/17,23.4,0.43,83.0,1.94,40.3,176.0,4.09,⚖️ 溫和震盪整理,64.40677966101696,0.47,,,,4.00,,,,,,,,,,🌐 外資日連買(2)-🆕 試單觀察,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,↗️ 微增,0.03,1.07,↗️ 微增,0.03,0.22,↗️ 微增,0.03,0.22,🔄 持平,-0.0,-0.27,,,,,,37.6,0,0.0,🔄 持平,0.0,0.0,➖ 持平,2,4,138.0
3073,天方能源,綠能環保,09/17,20.85,0.0,8.0,0.18,,23.0,0.51,⚖️ 溫和震盪整理,-43.75,0.35,,,,1.50,,,,,,,,,,,,,,,,,,-14.0,-15.0,,,,,,,,,,,,,,,,,,,,,,,↗️ 微增,0.18,0.18,↗️ 微增,0.18,0.18,↗️ 微增,0.18,0.18,↗️ 微增,0.26,1.45,雙引擎 | 長短線,,,,,9.79,0,0.0,🔄 持平,-0.91,0.0,➖ 持平,3,4,252.0
3078,僑威,電子零組件業,09/17,44.6,-0.78,493.0,21.9,12.4,587.0,25.9,⏸️ 平量滯漲 (拋壓增大，高位見頂),-54.75206611570248,0.85,,,,12.00,,,,,,⚠️ 趨緩 (0.81%),🔥 強延續 (3.97%),💤 籌碼沉澱中,🔥 持續加碼 (0.01%),🌐 外資日連買(5)-⚡ 買盤點火 | 🏦 投信日連買(3)-🆕 試單觀察 | 🏦 投信週連買(5)-🚀 趨勢加溫,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,📈 小增,0.75,-0.16999999999999996,↗️ 微增,0.35,0.18999999999999995,↗️ 微增,0.36,-0.51,↗️ 微增,0.29,-0.3699999999999998,雙引擎,,,,,11.9,0,0.0,🔄 持平,0.0,0.0,➖ 持平,5,4,661.0
3081,聯亞,通信網路業,09/17,2720.0,-3.03,4266.0,12024.0,257.0,3546.0,9906.2,🥀 平量價縮 (下跌中繼，弱反彈信號),-26.30546702623192,1.21,,,,18.90,,,,,,,⚠️ 趨緩 (1.51%),💤 籌碼沉澱中,🔥 持續加碼 (0.06%),🏦 投信日連買(2)-🆕 試單觀察,,,,,,,,,,,,,,,,,,1.37,8.46,,,81.0,468.0,22032.0,240.0,180.0,65280.0,,,67644.0,52100.0,↘️ 微減,-0.46,-1.2299999999999998,↘️ 微減,-0.35,3.18,🚨 劇減,-1.73,3.58,↘️ 微減,-0.37,4.83,,,,,,8.46,35.2,0.01,↗️ 微增,0.01,0.0,➖ 持平,4,4,1191.0
3083,網龍,文化創意業,09/17,22.15,0.23,40.0,0.89,30.3,52.0,1.15,⏸️ 平量滯漲 (拋壓增大，高位見頂),34.84848484848484,0.77,,,,1.30,,,,,,,,,,🌐 外資日連買(3)-🆕 試單觀察,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,🔄 持平,0.0,0.0,🔄 持平,-0.0,0.0,🔄 持平,-0.0,0.0,↗️ 微增,0.47,0.42,,,,,,54.1,0,0.0,🔄 持平,0.0,0.0,➖ 持平,3,3,90.0
3085,新零售,數位雲端,09/17,11.7,-0.43,5.0,0.06,,5.0,0.06,⏸️ 平量滯漲 (拋壓增大，高位見頂),500.0,1.0,,,,5.70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,🔄 持平,0.0,0.0,🔄 持平,-0.0,0.0,🔄 持平,-0.0,0.0,🔄 持平,-0.0,0.0,,,,,,36.9,0,0.0,🔄 持平,0.0,0.0,➖ 持平,1,1,33.0
3086,華義*,文化創意業,09/17,28.9,-2.03,58.0,1.71,,53.0,1.55,🥀 平量價縮 (下跌中繼，弱反彈信號),51.327433628318595,1.1,,,,40.10,,,,,,🔥 強延續 (27.4%),,,,🌐 外資日連買(6)-⚡ 買盤點火 | 🌐 外資週連買(9)-🚀 趨勢加溫,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,🔄 持平,0.0,-0.04,🔄 持平,-0.0,-0.04,🔄 持平,-0.0,-0.04,🔄 持平,-0.0,-0.049999999999999996,,,,,,51.1,0,0.0,🔄 持平,0.0,0.0,➖ 持平,6,4,151.0
3088,艾訊,電腦及週邊設備業,09/17,126.0,1.61,654.0,82.8,15.8,428.0,53.5,⚖️ 溫和震盪整理,143.52941176470586,1.55,,,,18.20,,,,,,,,🔥 持續加碼 (0.36%),,🌐 外資日連買(2)-🆕 試單觀察,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,↘️ 微減,-0.27,-1.8400000000000003,↘️ 微減,-0.27,-1.8700000000000003,↘️ 微減,-0.17,-2.44,↘️ 微減,-0.22,-2.23,,,,,,29.8,0,0.0,🔄 持平,-0.4,0.0,➖ 持平,2,4,298.0
3093,港建*,其他電子業,09/17,44.15,-0.34,102.0,4.54,45.1,147.0,6.45,⚖️ 溫和震盪整理,-7.910750507099385,0.7,,,,69.30,,,,,,,,,,🌐 外資日連買(2)-🆕 試單觀察 | 🌐 外資週連買(2)-🌱 週線發動,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,↘️ 微減,-0.02,0.16000000000000003,📉 小減,-0.58,-0.3999999999999999,↘️ 微減,-0.03,0.13,↘️ 微減,-0.03,0.13000000000000003,,,,,,68.0,0,0.0,🔄 持平,0.0,0.0,➖ 持平,8,4,198.0
3095,及成,通信網路業,09/17,36.0,4.65,7.0,0.24,14.9,4.0,0.15,🚀 放量大漲 (量價齊升，持續看漲),380.0,1.6,,,,3.60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,🔄 持平,0.0,27.4,🔄 持平,-0.0,24.5,🔄 持平,-0.0,24.5,🔄 持平,-0.0,21.3,,,,,,39.4,0,28.9,🔥 大增,27.8,0.0,➖ 持平,1,3,11.0
3105,穩懋,半導體業,09/17,471.0,-0.32,47614.0,23135.0,55.3,28202.0,13161.6,⚠️ 放量滯漲 (拋壓增大，即將見頂反轉),70.24799470159688,1.76,,,,28.90,,,,,,,🔥 強延續 (2.87%),🚨 轉賣反轉 (-0.13%),🔥 持續加碼 (0.32%),🏦 投信日連買(9)-⚡ 買盤點火 | 🏦 投信週連買(7)-🚀 趨勢加溫,,,,,-350.0,-991.0,-16485.0,,,,,,14.4,40.6,167.0,384.0,7865.7,,,4.58,16.6,,,,1306.0,4242.0,61512.6,,,63456.0,199172.0,📈 小增,0.71,1.0199999999999996,↗️ 微增,0.3,0.4999999999999998,↘️ 微減,-0.22,1.43,↗️ 微增,0.14,1.9,雙引擎 | 長短線,,,,,5.38,21.9,0.0,🔄 持平,0.0,0.0,➖ 持平,4,3,5335.0
3114,好德,電子零組件業,09/17,30.35,1.17,130.0,3.96,9.67,125.0,3.75,⏸️ 平量滯漲 (拋壓增大，高位見頂),18.208955223880597,1.06,,,,1.60,,,,,,🔥 強延續 (46.1%),,💤 籌碼沉澱中,,🌐 外資日連買(2)-🆕 試單觀察,🔼 進駐,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,↗️ 微增,0.16,0.2,↗️ 微增,0.16,0.19,↗️ 微增,0.16,-0.79,↗️ 微增,0.16,-0.7899999999999999,雙引擎,,,,,19.0,0,0.0,🔄 持平,0.0,0.0,➖ 持平,4,4,322.0
3115,富榮綱,電子零組件業,09/17,8.18,-0.24,14.0,0.11,,8.0,0.06,⚠️ 放量滯漲 (拋壓增大，即將見頂反轉),0.0,1.83,,,,1.80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,🔄 持平,0.0,0.0,🔄 持平,-0.0,0.0,🔄 持平,-0.0,0.0,🔄 持平,-0.0,0.0,,,,,,70.3,0,0.0,🔄 持平,0.0,0.0,➖ 持平,1,2,11.0
3118,進階,生技醫療業,09/17,31.65,0.8,11.0,0.35,13.5,16.0,0.5,⚖️ 溫和震盪整理,0.0,0.7,,,,0.40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,↗️ 微增,0.12,3.29,🚀 劇增,2.6,2.89,↗️ 微增,0.14,0.46,↗️ 微增,0.14,0.46,雙引擎 | 長短線,,,,,18.6,9.59,0.0,🔄 持平,0.1,-0.01,↘️ 微減,11,4,183.0
3122,笙泉,半導體業,09/17,24.45,1.88,34.0,0.82,,29.0,0.7,⚖️ 溫和震盪整理,95.23809523809523,1.17,,,,1.40,,,,,,,,,,🌐 外資日連買(2)-🆕 試單觀察,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,🔄 持平,0.0,-0.08,🔄 持平,-0.0,-0.08,🔄 持平,-0.0,-0.32,🔄 持平,-0.0,-0.29,,,,,,5.16,0,0.0,🔄 持平,-6.74,0.0,➖ 持平,4,4,69.0
3128,昇銳,光電業,09/17,20.25,-1.7,125.0,2.56,17.8,239.0,5.04,📉 縮量小跌 (主力洗盤止跌，擇機進場),-67.17948717948718,0.51,,,,2.00,,,,,,,,,,🌐 外資日連買(2)-🆕 試單觀察,,,,,,,,,,,,,,,,,,-1.98,3.92,,,-37.0,69.0,-74.9,,,,,,,,↘️ 微減,-0.01,-0.04,↘️ 微減,-0.01,-0.08,↘️ 微減,-0.01,-0.05,↗️ 微增,0.01,0.24,,,,,,4.06,0,0.0,🔄 持平,0.0,0.0,➖ 持平,2,4,120.0
3131,弘塑,半導體業,09/17,2395.0,3.01,316.0,761.0,41.8,254.0,600.4,⚖️ 溫和震盪整理,119.9421965317919,1.27,,,,34.20,,,,,,,🔄 持平 (0%),💤 籌碼沉澱中,💤 籌碼沉澱中,🏦 投信日連買(2)-🆕 試單觀察,,,,,,,,-1.76,-23.7,,,,,,,,,,,,,,,,,,,-723.0,-12187.0,,,↘️ 微減,-0.11,-5.32,↘️ 微減,-0.06,-5.670000000000001,↗️ 微增,0.05,-1.0899999999999996,↗️ 微增,0.01,-1.3099999999999998,,,,,,24.7,0,0.0,🔄 持平,5.5,0.0,➖ 持平,3,4,429.0
3141,晶宏,半導體業,09/17,94.4,1.72,5433.0,518.0,31.0,4318.0,400.0,⚖️ 溫和震盪整理,24.819277108433745,1.3,,,,21.60,,,,,,,,💤 籌碼沉澱中,,🌐 外資週連買(4)-🌱 週線發動,,,,,,,,,,,,,,,171.0,357.0,1614.2,-1.47,5.22,,,-108.0,358.0,-1019.5,,,,943.0,-541.0,,,🔥 大增,1.29,13.69,↗️ 微增,0.1,12.43,↘️ 微減,-0.11,15.02,📉 小減,-0.91,13.77,,,,,,2.25,29.4,0.0,🔄 持平,0.0,0.0,➖ 持平,4,3,918.0
3147,大綜,資訊服務業,09/17,232.5,-0.21,657.0,154.0,14.4,798.0,183.66,⏸️ 平量滯漲 (拋壓增大，高位見頂),-33.90557939914163,0.84,,,,8.70,,,,,,🔄 持平 (0%),,💤 籌碼沉澱中,,,,,,,,,,,,,,,,,,,,,,,,-35.0,80.0,-813.8,,,,,,,,🚀 劇增,2.35,-0.07,↗️ 微增,0.16,-2.1399999999999997,↗️ 微增,0.01,-0.52,🔥 大增,1.01,0.48,雙引擎,,,,,23.2,17.8,0.0,🔄 持平,-0.1,0.0,➖ 持平,2,4,380.0
3152,璟德,通信網路業,09/17,219.5,-0.68,96.0,21.2,37.2,81.0,17.88,⏸️ 平量滯漲 (拋壓增大，高位見頂),19.774011299435035,1.19,,,,38.40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,🔄 持平,0.0,0.06,🔄 持平,-0.0,0.06,🔄 持平,-0.0,0.07000000000000006,🔄 持平,-0.0,0.06000000000000005,,,,,,21.6,0,0.0,🔄 持平,0.0,0.0,➖ 持平,2,4,81.0
3158,嘉實,資訊服務業,09/17,86.0,-0.23,12.0,1.0,11.9,34.0,2.98,⚖️ 溫和震盪整理,-44.75138121546961,0.34,,,,1.40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,🔄 持平,0.0,0.02,🔄 持平,-0.0,0.02,🔄 持平,-0.0,0.02,🔄 持平,-0.0,-1.33,,,,,,11.9,0,0.0,🔄 持平,-0.1,0.0,➖ 持平,3,2,68.0
3162,精確,電機機械,09/17,72.7,-1.09,886.0,65.2,117.0,1453.0,103.7,⚖️ 溫和震盪整理,-63.163841807909606,0.63,,,,48.70,,,,,,,,,,🌐 外資日連買(2)-🆕 試單觀察,,,,,,,,,,,,,-68.4,100.0,,,,-0.42,4.74,,,-30.0,321.0,-218.1,,,,,,,,📈 小增,0.67,0.42000000000000004,↘️ 微減,-0.49,-0.15000000000000013,↘️ 微減,-0.01,-0.14000000000000004,↘️ 微減,-0.25,-0.19,,,,,,34.5,0,0.0,🔄 持平,0.0,0.0,➖ 持平,2,4,1087.0
3163,波若威,通信網路業,09/17,652.0,-1.66,1697.0,1125.0,78.3,1670.0,1104.8,🥀 平量價縮 (下跌中繼，弱反彈信號),-16.60489251297257,1.02,,,,9.90,,,,,,,,💤 籌碼沉澱中,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,597.0,-517.0,,,↘️ 微減,-0.14,-3.450000000000001,↘️ 微減,-0.14,-4.52,📉 小減,-0.79,-1.920000000000001,↘️ 微減,-0.37,-2.9599999999999986,,,,,,8.82,0,-0.09,↘️ 微減,-0.19,0.0,➖ 持平,2,3,362.0
3169,亞信,半導體業,09/17,101.5,0.5,123.0,12.6,26.6,90.0,9.11,⏸️ 平量滯漲 (拋壓增大，高位見頂),91.19878603945372,1.38,,,,5.00,,,,,,🔥 強延續 (24.4%),,,,🌐 外資日連買(6)-⚡ 買盤點火,🔼 進駐,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,🔄 持平,0.0,-0.03,🔄 持平,-0.0,-0.03000000000000002,🔄 持平,-0.0,0.8999999999999999,↘️ 微減,-0.03,0.72,,,,,,22.3,0,0.0,🔄 持平,-0.1,0.0,➖ 持平,8,3,155.0
3171,炎洲流通,居家生活,09/17,59.3,-0.34,1.0,0.07,9.37,14.0,0.84,⚖️ 溫和震盪整理,0.0,0.08,,,,1.70,,,,,,,,,,🌐 外資日連買(2)-🆕 試單觀察,,,,,,,,0.0,-25.9,,,,,,,,,,,,,,,,,,,,,,,🔄 持平,0.0,0.0,🔄 持平,-0.0,0.0,🔄 持平,-0.0,0.0,🔄 持平,-0.0,0.0,,,,,,38.9,0,0.0,🔄 持平,0.0,0.0,➖ 持平,2,3,41.0
